Index,Input_SMILES,canonical_smiles,Assessment
7999,CC1(C)[C@H]2CC[C@@](C)(O)[C@H](COc3ccc4ccc(=O)oc4c3)[C@]2(C)CC[C@@H]1O,CC1(C)[C@H]2CC[C@@](C)(O)[C@H](COc3ccc4ccc(=O)oc4c3)[C@]2(C)CC[C@@H]1O,safety
8013,C=C1C(=O)O[C@@H]2C3[C@@]4(C=C[C@@]3(C)[C@]3(C4)C(=O)O[C@@H]4[C@H]5[C@@](C)(O)[C@H](O)[C@@H]6O[C@@]65[C@](C)(O)CC[C@@H]43)[C@](C)(O)CC[C@@H]12,C=C1C(=O)O[C@@H]2C3[C@@]4(C=C[C@@]3(C)[C@]3(C4)C(=O)O[C@@H]4[C@H]5[C@@](C)(O)[C@H](O)[C@@H]6O[C@@]65[C@](C)(O)CC[C@@H]43)[C@](C)(O)CC[C@@H]12,safety
8014,C=C1C(=O)O[C@@H]2C3[C@@]4(C=C[C@@]3(C)[C@]3(C4)C(=O)O[C@@H]4[C@H]5[C@](C)(O)[C@H](O)[C@@H]6O[C@@]65[C@](C)(O)CC[C@@H]43)[C@](C)(O)CC[C@@H]12,C=C1C(=O)O[C@@H]2C3[C@@]4(C=C[C@@]3(C)[C@]3(C4)C(=O)O[C@@H]4[C@H]5[C@](C)(O)[C@H](O)[C@@H]6O[C@@]65[C@](C)(O)CC[C@@H]43)[C@](C)(O)CC[C@@H]12,safety
8019,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](OC)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](OC)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,safety
8021,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@@H](OC)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@@H](OC)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,safety
8036,O=C(O[C@H]1[C@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)O[C@H](CO)[C@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1,O=C(O[C@H]1[C@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)O[C@H](CO)[C@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1,safety
8049,O=c1ccc2cc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2o1,O=c1ccc2cc(O)c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2o1,safety
8078,C=C1[C@@H](OC(C)=O)C[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(OC(C)=O)C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3[C@H]1OC(C)=O)C2(C)C,C=C1[C@@H](OC(C)=O)C[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(OC(C)=O)C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3[C@H]1OC(C)=O)C2(C)C,safety
8081,CC(=O)OC/C1=C\C[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(O)C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3[C@H]1OC(C)=O)C2(C)C,CC(=O)OC/C1=C\C[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(O)C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3[C@H]1OC(C)=O)C2(C)C,safety
8082,C=C1CC[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(OC(C)=O)C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3[C@H]1OC(C)=O)C2(C)C,C=C1CC[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(OC(C)=O)C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3[C@H]1OC(C)=O)C2(C)C,safety
8084,C=C1[C@H](OC(=O)c2ccccc2)C[C@H]2[C@@H](/C=C(/C)C(=O)[C@@]3(OC(C)=O)C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3[C@H]1OC(C)=O)C2(C)C,C=C1[C@H](OC(=O)c2ccccc2)C[C@H]2[C@@H](/C=C(/C)C(=O)[C@@]3(OC(C)=O)C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3[C@H]1OC(C)=O)C2(C)C,safety
8129,COC(=O)C[C@H](OC(=O)/C=C/c1ccc(O)c(O)c1)c1ccc(O)c(O)c1,COC(=O)C[C@H](OC(=O)/C=C/c1ccc(O)c(O)c1)c1ccc(O)c(O)c1,safety
8131,COc1cc([C@@H](O)[C@@H](CO)c2ccc(O)c(OC)c2)ccc1O,COc1cc([C@@H](O)[C@@H](CO)c2ccc(O)c(OC)c2)ccc1O,safety
8134,COc1ccc(CCO[C@@H]2O[C@H](COC(=O)/C=C/c3ccc(O)c(OC)c3)[C@@H](O)[C@H](O[C@@H]3O[C@@H](C)[C@H](OC(C)=O)[C@@H](O)[C@H]3O)[C@H]2OC(C)=O)cc1O,COc1ccc(CCO[C@@H]2O[C@H](COC(=O)/C=C/c3ccc(O)c(OC)c3)[C@@H](O)[C@H](O[C@@H]3O[C@@H](C)[C@H](OC(C)=O)[C@@H](O)[C@H]3O)[C@H]2OC(C)=O)cc1O,safety
8135,COc1ccc(CCO[C@@H]2O[C@H](COC(=O)/C=C/c3ccc(O)c(OC)c3)[C@@H](O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H]2OC(C)=O)cc1O,COc1ccc(CCO[C@@H]2O[C@H](COC(=O)/C=C/c3ccc(O)c(OC)c3)[C@@H](O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H]2OC(C)=O)cc1O,safety
8148,CC1(C)[C@H]2O[C@H]2[C@H]2[C@](C)(O)[C@@H]3CC[C@@H]4[C@@H](O)[C@@]3(C[C@@H](O)[C@@]21O)C[C@@]4(C)O,CC1(C)[C@H]2O[C@H]2[C@H]2[C@](C)(O)[C@@H]3CC[C@@H]4[C@@H](O)[C@@]3(C[C@@H](O)[C@@]21O)C[C@@]4(C)O,safety
8149,CC(=O)O[C@@H]1C[C@]23C[C@@](C)(O)[C@H](CC[C@H]2[C@@](C)(O)[C@@H]2[C@@H]4O[C@@H]4C(C)(C)[C@@]12O)[C@H]3O,CC(=O)O[C@@H]1C[C@]23C[C@@](C)(O)[C@H](CC[C@H]2[C@@](C)(O)[C@@H]2[C@@H]4O[C@@H]4C(C)(C)[C@@]12O)[C@H]3O,safety
8150,CC(=O)OC1[C@@H]2CC[C@@H]3C1(C[C@@H](OC(C)=O)[C@@]1(O)[C@@H]([C@@H]4O[C@@H]4C1(C)C)[C@]3(C)O)C[C@@]2(C)O,CC(=O)OC1[C@@H]2CC[C@@H]3C1(C[C@@H](OC(C)=O)[C@@]1(O)[C@@H]([C@@H]4O[C@@H]4C1(C)C)[C@]3(C)O)C[C@@]2(C)O,safety
8166,COc1cc([C@@H]2OC[C@@H]3[C@H]2CO[C@H]3c2ccc(O)c(OC)c2)ccc1O,COc1cc([C@@H]2OC[C@@H]3[C@H]2CO[C@H]3c2ccc(O)c(OC)c2)ccc1O,safety
8168,COc1cc(O)c(C[C@@H]2c3cc4c(cc3O[C@H]2c2ccc(O)c(OC)c2)CCc2cc(O)cc(OC)c2-4)c(CCc2cccc(O)c2)c1,COc1cc(O)c(C[C@@H]2c3cc4c(cc3O[C@H]2c2ccc(O)c(OC)c2)CCc2cc(O)cc(OC)c2-4)c(CCc2cccc(O)c2)c1,safety
8186,COc1c(OC/C=C(\C)C/C=C/C(C)(C)O)ccc2ccc(=O)oc12,COc1c(OC/C=C(\C)C/C=C/C(C)(C)O)ccc2ccc(=O)oc12,safety
8191,CC(C)=CCC/C(C)=C/COc1ccc2ccc(=O)oc2c1,CC(C)=CCC/C(C)=C/COc1ccc2ccc(=O)oc2c1,safety
8235,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@@H](C2)N(C=O)CC3,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@@H](C2)N(C=O)CC3,safety
8237,Cc1cc(O)cc2c1CC[C@@H](C)[C@]2(C)CC(=O)c1ccoc1,Cc1cc(O)cc2c1CC[C@@H](C)[C@]2(C)CC(=O)c1ccoc1,safety
8244,COc1ccc2c(c1)O[C@]1(/C=C/c3ccc(O)cc3)c3ccc(OC)cc3OC2[C@H]1Cc1ccc(O)cc1,COc1ccc2c(c1)O[C@]1(/C=C/c3ccc(O)cc3)c3ccc(OC)cc3OC2[C@H]1Cc1ccc(O)cc1,safety
8248,CC(C)(O)C1=CC[C@](C)(O)[C@H]2CC[C@@](C)(O)[C@@H]2C1,CC(C)(O)C1=CC[C@](C)(O)[C@H]2CC[C@@](C)(O)[C@@H]2C1,safety
8263,CC1=CC(=O)CC(C)(C)[C@H]1/C=C/[C@@H](C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CC1=CC(=O)CC(C)(C)[C@H]1/C=C/[C@@H](C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,safety
8331,C[C@@H](/C=C\[C@@H](O)C(C)(C)C)[C@H]1CC[C@]2(C)C[C@@H]3C=CC(=O)[C@H]3/C(C=O)=C\C[C@@H]12,C[C@@H](/C=C\[C@@H](O)C(C)(C)C)[C@H]1CC[C@]2(C)C[C@@H]3C=CC(=O)[C@H]3/C(C=O)=C\C[C@@H]12,safety
8336,C[C@@H](/C=C\[C@@H](O)C(C)(C)C)[C@H]1CC[C@]2(C)C[C@@H]3C=CC(=O)[C@@H]3/C(C=O)=C\C[C@@H]12,C[C@@H](/C=C\[C@@H](O)C(C)(C)C)[C@H]1CC[C@]2(C)C[C@@H]3C=CC(=O)[C@@H]3/C(C=O)=C\C[C@@H]12,safety
8342,CC(CO)CCC(=O)[C@@H](C)[C@H]1C(=O)CC2C3CC[C@@H]4C[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)C[C@@H](OC5OC[C@@H](O)C(O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@]4(C)C3CC[C@@]21C,CC(CO)CCC(=O)[C@@H](C)[C@H]1C(=O)CC2C3CC[C@@H]4C[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)C[C@@H](OC5OC[C@@H](O)C(O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@]4(C)C3CC[C@@]21C,safety
