Index,Input_SMILES,canonical_smiles,Prob_LightGBM,Prob_RF,Prob_BiLSTM,Average_Probability,Prediction,Assessment
775,Cc1[nH]c2ccccc2c1CCNC(=O)c1ccc(-c2ccccc2O)nc1,Cc1[nH]c2ccccc2c1CCNC(=O)c1ccc(-c2ccccc2O)nc1,0.144091835,0.239,0.056619678,0.146570504,non-carcinogen,safety
776,Cc1[nH]c2ccccc2c1CCNC(=O)c1cnc(Nc2cccc(C#N)n2)nc1,Cc1[nH]c2ccccc2c1CCNC(=O)c1cnc(Nc2cccc(C#N)n2)nc1,0.269116386,0.305047619,0.107956566,0.227373524,non-carcinogen,safety
777,Cc1[nH]c2ccccc2c1CCNC(=O)c1cnc(Nc2cc(F)ccn2)nc1,Cc1[nH]c2ccccc2c1CCNC(=O)c1cnc(Nc2cc(F)ccn2)nc1,0.177887484,0.398214286,0.326372296,0.300824688,non-carcinogen,safety
778,CC(=O)c1cccc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)n1,CC(=O)c1cccc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)n1,0.150134025,0.448214286,0.875772774,0.491373695,non-carcinogen,safety
781,CC(=O)c1ccc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)nc1,CC(=O)c1ccc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)nc1,0.244906527,0.448214286,0.874754965,0.522625259,carcinogen,non-safety
783,COc1ccc2[nH]c(C)c(CCNC(=O)c3cnc(Nc4cc(C)cc(C)n4)nc3)c2c1,COc1ccc2[nH]c(C)c(CCNC(=O)c3cnc(Nc4cc(C)cc(C)n4)nc3)c2c1,0.353606402,0.383214286,0.785140574,0.507320421,carcinogen,non-safety
784,Cc1[nH]c2ccccc2c1CCNC(=O)c1cnc(Nc2cccc(F)n2)nc1,Cc1[nH]c2ccccc2c1CCNC(=O)c1cnc(Nc2cccc(F)n2)nc1,0.198307145,0.398214286,0.326372296,0.307631242,non-carcinogen,safety
786,CC(=O)c1ccnc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)c1,CC(=O)c1ccnc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)c1,0.386327088,0.448214286,0.874754965,0.569765446,carcinogen,non-safety
787,Cc1[nH]c2ccccc2c1CCNC(=O)c1cnc(Nc2cc(C(C)(C)C)ccn2)nc1,Cc1[nH]c2ccccc2c1CCNC(=O)c1cnc(Nc2cc(C(C)(C)C)ccn2)nc1,0.317377606,0.454880952,0.877015293,0.54975795,carcinogen,non-safety
788,Cc1cc(C)nc(Nc2ncc(C(=O)NCC(O)c3c(C)[nH]c4ccccc34)cn2)c1,Cc1cc(C)nc(Nc2ncc(C(=O)NCC(O)c3c(C)[nH]c4ccccc34)cn2)c1,0.551284839,0.378333333,0.474995673,0.468204615,non-carcinogen,safety
789,Cc1cc(C)nc(Nc2ncc(C(=O)NCCc3c(C(F)(F)F)[nH]c4ccccc34)cn2)c1,Cc1cc(C)nc(Nc2ncc(C(=O)NCCc3c(C(F)(F)F)[nH]c4ccccc34)cn2)c1,0.432998023,0.487380952,0.90343678,0.607938585,carcinogen,non-safety
790,COc1cccc(-c2ccc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)c1,COc1cccc(-c2ccc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)c1,0.134569592,0.398214286,0.033043161,0.188609013,non-carcinogen,safety
793,Cc1ccnc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)c1,Cc1ccnc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)c1,0.313918566,0.443214286,0.828188598,0.528440483,carcinogen,non-safety
794,Cc1cc(C)nc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccc(F)cc34)cn2)c1,Cc1cc(C)nc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccc(F)cc34)cn2)c1,0.315395189,0.413214286,0.367774367,0.365461281,non-carcinogen,safety
795,COc1ccccc1-c1ccc(C(=O)NCCc2c(C)[nH]c3ccccc23)cn1,COc1ccccc1-c1ccc(C(=O)NCCc2c(C)[nH]c3ccccc23)cn1,0.205790683,0.398214286,0.033043161,0.212349377,non-carcinogen,safety
797,Cc1cc(C)nc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4c(F)cc(F)cc34)cn2)c1,Cc1cc(C)nc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4c(F)cc(F)cc34)cn2)c1,0.209615965,0.460714286,0.367774367,0.346034873,non-carcinogen,safety
798,Cc1cc(C)nc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)c1,Cc1cc(C)nc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)c1,0.24934221,0.483214286,0.929948449,0.554168315,carcinogen,non-safety
799,Cc1[nH]c2ccccc2c1CCNC(=O)c1cnc(Nc2cccc(C(C)(C)C)n2)nc1,Cc1[nH]c2ccccc2c1CCNC(=O)c1cnc(Nc2cccc(C(C)(C)C)n2)nc1,0.15695807,0.454880952,0.877015293,0.496284772,non-carcinogen,safety
800,COc1cccc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)n1,COc1cccc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)n1,0.242892641,0.438214286,0.616445839,0.432517589,non-carcinogen,safety
801,Cc1cc(C)nc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4c(Cl)cc(Cl)cc34)cn2)c1,Cc1cc(C)nc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4c(Cl)cc(Cl)cc34)cn2)c1,0.26867935,0.340714286,0.451803386,0.353732341,non-carcinogen,safety
802,Cc1cc(C)nc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccc(Cl)cc34)cn2)c1,Cc1cc(C)nc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccc(Cl)cc34)cn2)c1,0.160085514,0.384047619,0.451803386,0.33197884,non-carcinogen,safety
803,CCC(C)(O)c1cccc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)n1,CCC(C)(O)c1cccc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)n1,0.117243966,0.366666667,0.246195868,0.243368833,non-carcinogen,safety
831,CCc1nc2sc3c(O)cc(=O)[nH]c3c2cc1C,CCc1nc2sc3c(O)cc(=O)[nH]c3c2cc1C,0.20211015,0.478333333,0.01271068,0.231051388,non-carcinogen,safety
835,O=C(CNC(=O)/C=C/c1ccco1)N=Nc1c(O)[nH]c2ccccc12,O=C(CNC(=O)/C=C/c1ccco1)N=Nc1c(O)[nH]c2ccccc12,0.114528803,0.4825,0.355137229,0.317388677,non-carcinogen,safety
844,CC(C(=O)NCCCCOc1ccc(S(N)(=O)=O)cc1)c1cccc(C(=O)c2ccccc2)c1,CC(C(=O)NCCCCOc1ccc(S(N)(=O)=O)cc1)c1cccc(C(=O)c2ccccc2)c1,0.034041512,0.1375,0.797375083,0.322972198,non-carcinogen,safety
857,COc1ccc2cc(C(C)C(=O)NCCCCOc3ccc(S(N)(=O)=O)cc3)ccc2c1,COc1ccc2cc(C(C)C(=O)NCCCCOc3ccc(S(N)(=O)=O)cc3)ccc2c1,0.02523003,0.16,0.647500694,0.277576908,non-carcinogen,safety
861,COc1ccc2c(c1)c(CC(=O)NCCCCOc1ccc(S(N)(=O)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,COc1ccc2c(c1)c(CC(=O)NCCCCOc1ccc(S(N)(=O)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,0.32689572,0.332666667,0.267935872,0.309166086,non-carcinogen,safety
865,CC(C(=O)NCCOc1ccc(S(N)(=O)=O)cc1)c1cccc(C(=O)c2ccccc2)c1,CC(C(=O)NCCOc1ccc(S(N)(=O)=O)cc1)c1cccc(C(=O)c2ccccc2)c1,0.046472636,0.1975,0.682244778,0.308739138,non-carcinogen,safety
866,NS(=O)(=O)c1ccc(CCNC(=O)Cc2ccccc2Nc2c(Cl)cccc2Cl)cc1,NS(=O)(=O)c1ccc(CCNC(=O)Cc2ccccc2Nc2c(Cl)cccc2Cl)cc1,0.150071107,0.313333333,0.02467245,0.162692297,non-carcinogen,safety
869,CC(C(=O)NCCc1ccc(S(N)(=O)=O)cc1)c1ccc(-c2ccccc2)c(F)c1,CC(C(=O)NCCc1ccc(S(N)(=O)=O)cc1)c1ccc(-c2ccccc2)c(F)c1,0.054952635,0.22,0.010214876,0.095055837,non-carcinogen,safety
872,COc1ccc2c(c1)c(CC(=O)NCCOc1ccc(S(N)(=O)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,COc1ccc2c(c1)c(CC(=O)NCCOc1ccc(S(N)(=O)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,0.788024386,0.392666667,0.198742673,0.459811242,non-carcinogen,safety
873,CC1=C(CC(=O)Nc2ccc(S(N)(=O)=O)cc2)c2cc(F)ccc2/C1=C/c1ccc(S(C)=O)cc1,CC1=C(CC(=O)Nc2ccc(S(N)(=O)=O)cc2)c2cc(F)ccc2/C1=C/c1ccc(S(C)=O)cc1,0.037956115,0.3905,0.004602159,0.144352758,non-carcinogen,safety
874,COc1ccc2c(c1)c(CC(=O)NCCCOc1ccc(S(N)(=O)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,COc1ccc2c(c1)c(CC(=O)NCCCOc1ccc(S(N)(=O)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1,0.51831654,0.372666667,0.120693564,0.337225591,non-carcinogen,safety
875,CC(C(=O)NCCc1ccc(S(N)(=O)=O)cc1)c1cccc(C(=O)c2ccccc2)c1,CC(C(=O)NCCc1ccc(S(N)(=O)=O)cc1)c1cccc(C(=O)c2ccccc2)c1,0.027743058,0.21,0.076280504,0.104674521,non-carcinogen,safety
876,CC(C)Cc1ccc(C(C)C(=O)NCCCCOc2ccc(S(N)(=O)=O)cc2)cc1,CC(C)Cc1ccc(C(C)C(=O)NCCCCOc2ccc(S(N)(=O)=O)cc2)cc1,0.018058897,0.102,0.367602825,0.162553907,non-carcinogen,safety
877,COc1ccc2cc(C(C)C(=O)NCCCOc3ccc(S(N)(=O)=O)cc3)ccc2c1,COc1ccc2cc(C(C)C(=O)NCCCOc3ccc(S(N)(=O)=O)cc3)ccc2c1,0.028291756,0.16,0.259939879,0.149410545,non-carcinogen,safety
943,Cc1c(Cl)cccc1N1C(=O)CC(N(O)c2ccccc2)C1=O,Cc1c(Cl)cccc1N1C(=O)CC(N(O)c2ccccc2)C1=O,0.056652656,0.4,0.100548603,0.185733753,non-carcinogen,safety
961,CN(C)S(=O)(=O)c1ccc(NS(=O)(=O)/C=C/c2ccccc2)cc1,CN(C)S(=O)(=O)c1ccc(NS(=O)(=O)/C=C/c2ccccc2)cc1,0.109666029,0.29,0.175277457,0.191647828,non-carcinogen,safety
999,OC(c1ccc2c(c1)OCO2)c1nccc2ccccc12,OC(c1ccc2c(c1)OCO2)c1nccc2ccccc12,0.577708495,0.235,0.402475476,0.405061324,non-carcinogen,safety
1013,CCN(C(=O)CCS(=O)(=O)c1ccc(Br)cc1)c1ccc2c(c1)OCO2,CCN(C(=O)CCS(=O)(=O)c1ccc(Br)cc1)c1ccc2c(c1)OCO2,0.213569926,0.226666667,0.587967455,0.342734683,non-carcinogen,safety
1031,COc1ccc(N=C2SCC(=O)N2c2ccc(OC)cc2)cc1,COc1ccc(N=C2SCC(=O)N2c2ccc(OC)cc2)cc1,0.151338172,0.27,0.048543047,0.156627073,non-carcinogen,safety
1089,CC12CCC3(CO)COC(c4ccccc4O1)C2C3,CC12CCC3(CO)COC(c4ccccc4O1)C2C3,0.131498704,0.389,0.11083506,0.210444588,non-carcinogen,safety
1098,O=C1CCCc2c1[nH]c1ccc(Br)cc21,O=C1CCCc2c1[nH]c1ccc(Br)cc21,0.05321363,0.286666667,0.704703748,0.348194682,non-carcinogen,safety
1125,COc1ccc(-n2nc3c(c2NC(=O)c2cc(Br)ccc2Cl)CS(=O)C3)cc1,COc1ccc(-n2nc3c(c2NC(=O)c2cc(Br)ccc2Cl)CS(=O)C3)cc1,0.160101112,0.469833333,0.512257636,0.380730694,non-carcinogen,safety
1158,O=Cc1ccc(OCc2ccccn2)cc1,O=Cc1ccc(OCc2ccccn2)cc1,0.21376961,0.498,0.127447635,0.279739082,non-carcinogen,safety
1164,COc1ccc(C2=NNC(c3cccs3)=Nc3ccc(OC)cc32)cc1,COc1ccc(C2=NNC(c3cccs3)=Nc3ccc(OC)cc32)cc1,0.02889783,0.4625,0.009879235,0.167092355,non-carcinogen,safety
1189,COc1ccc(Cl)cc1NC(=S)NCc1ccco1,COc1ccc(Cl)cc1NC(=S)NCc1ccco1,0.734503404,0.432857143,0.763884187,0.643748245,carcinogen,non-safety
1216,CCc1ccc(CC2S/C(=C(\C#N)C(C)=O)NC2=O)cc1,CCc1ccc(CC2S/C(=C(\C#N)C(C)=O)NC2=O)cc1,0.047990227,0.242,0.069515184,0.119835137,non-carcinogen,safety
1222,CCS(=O)(=O)c1ccc2oc(Nc3ccc(C(C)C)cc3)nc2c1,CCS(=O)(=O)c1ccc2oc(Nc3ccc(C(C)C)cc3)nc2c1,0.236345016,0.2625,0.639013469,0.379286162,non-carcinogen,safety
1235,C=C(C)c1cccc(C(C)(C)NC(=O)N2CCCCC2CC)c1,C=C(C)c1cccc(C(C)(C)NC(=O)N2CCCCC2CC)c1,0.011599182,0.204,0.025905838,0.080501673,non-carcinogen,safety
1272,COc1cccc(/C=N/NC(=O)c2c(-c3ccccc3)noc2C)c1,COc1cccc(/C=N/NC(=O)c2c(-c3ccccc3)noc2C)c1,0.247854547,0.56,0.174171686,0.327342078,non-carcinogen,safety
1277,COc1ccc(C(=O)C2(C)N(O)C(C)C(c3cccs3)=[N+]2[O-])cc1,COc1ccc(C(=O)C2(C)N(O)C(C)C(c3cccs3)=[N+]2[O-])cc1,0.283692895,0.3475,0.004739206,0.211977367,non-carcinogen,safety
1279,CCCC(CCC)C(=O)NNc1cc(=O)c2c(=O)n(C)c(=O)n(C)c2[nH]1,CCCC(CCC)C(=O)NNc1cc(=O)c2c(=O)n(C)c(=O)n(C)c2[nH]1,0.209512324,0.19,0.006481984,0.135331436,non-carcinogen,safety
1292,COc1ccc(N/C=C/C(=O)c2ccc(C)cc2)c([N+](=O)[O-])c1,COc1ccc(N/C=C/C(=O)c2ccc(C)cc2)c([N+](=O)[O-])c1,0.347337077,0.670833333,0.162556872,0.393575761,non-carcinogen,safety
1299,COc1ccc(C(=O)/C=C/Nc2ccc([N+](=O)[O-])cc2C)c(OC)c1,COc1ccc(C(=O)/C=C/Nc2ccc([N+](=O)[O-])cc2C)c(OC)c1,0.270010388,0.529166667,0.18099612,0.326724391,non-carcinogen,safety
1307,CN(C)c1ccc(NC(=S)NC(=O)/C=C/c2ccc(Cl)cc2)cc1,CN(C)c1ccc(NC(=S)NC(=O)/C=C/c2ccc(Cl)cc2)cc1,0.069700179,0.48,0.081922211,0.210540797,non-carcinogen,safety
1311,COc1ccc(-n2nc([N+](=O)[O-])c(=NCCc3ccc(Cl)cc3)n2O)cc1,COc1ccc(-n2nc([N+](=O)[O-])c(=NCCc3ccc(Cl)cc3)n2O)cc1,0.372189621,0.455,0.193171158,0.34012026,non-carcinogen,safety
1316,CCCCOc1ccc2ccccc2c1C=O,CCCCOc1ccc2ccccc2c1C=O,0.204940101,0.606944444,0.387472451,0.399785665,non-carcinogen,safety
1317,O=C(/C=C/c1ccccc1)Nc1ncn[nH]1,O=C(/C=C/c1ccccc1)Nc1ncn[nH]1,0.357811134,0.36,0.497135699,0.404982278,non-carcinogen,safety
1318,N/C(Cc1ccc([N+](=O)[O-])cc1)=N\OC(=O)COc1ccc2ccccc2c1,N/C(Cc1ccc([N+](=O)[O-])cc1)=N\OC(=O)COc1ccc2ccccc2c1,0.197603345,0.44,0.043376476,0.226993273,non-carcinogen,safety
1326,CN(c1ccccc1)S(=O)(=O)c1ccc(NC(=S)Nc2ccccc2)cc1,CN(c1ccccc1)S(=O)(=O)c1ccc(NC(=S)Nc2ccccc2)cc1,0.283814876,0.315833333,0.139086261,0.246244824,non-carcinogen,safety
1328,Cc1cccc(NC(=S)Nc2ccccn2)c1C,Cc1cccc(NC(=S)Nc2ccccn2)c1C,0.093664423,0.409166667,0.567629039,0.356820043,non-carcinogen,safety
1349,O=C(/C=C/c1ccc2c(c1)OCO2)Nc1nc2ccccc2s1,O=C(/C=C/c1ccc2c(c1)OCO2)Nc1nc2ccccc2s1,0.561249027,0.4925,0.878981113,0.64424338,carcinogen,non-safety
1352,Cn1cccc1/C=C1/C(=O)NC(=O)N(Cc2ccccc2)C1=O,Cn1cccc1/C=C1/C(=O)NC(=O)N(Cc2ccccc2)C1=O,0.131574823,0.306666667,0.506400168,0.314880553,non-carcinogen,safety
1354,CCOc1ccc(NC(=O)/C=C/c2ccc(OC)cc2)c([N+](=O)[O-])c1,CCOc1ccc(NC(=O)/C=C/c2ccc(OC)cc2)c([N+](=O)[O-])c1,0.131511417,0.501428571,0.038852829,0.223930939,non-carcinogen,safety
1362,O=C(Nc1cccs1)Nc1c(F)c(F)c(F)c(F)c1F,O=C(Nc1cccs1)Nc1c(F)c(F)c(F)c(F)c1F,0.182101693,0.6,0.034488853,0.272196849,non-carcinogen,safety
1367,CCOC(=O)C1C(c2cc(OC)c(O)c(OC)c2)NC(=S)NC1(O)C(F)(F)F,CCOC(=O)C1C(c2cc(OC)c(O)c(OC)c2)NC(=S)NC1(O)C(F)(F)F,0.264102928,0.27,0.007051077,0.180384668,non-carcinogen,safety
1387,O=C1c2cccc(OCC(=O)N3CCCc4ccccc43)c2CCN1Cc1ccc(Br)cc1,O=C1c2cccc(OCC(=O)N3CCCc4ccccc43)c2CCN1Cc1ccc(Br)cc1,0.0618835,0.410833333,0.69836086,0.390359231,non-carcinogen,safety
1409,O=C(O)COc1ccc(/C=N/n2cnc3scc(-c4cccs4)c3c2=O)cc1,O=C(O)COc1ccc(/C=N/n2cnc3scc(-c4cccs4)c3c2=O)cc1,0.151439003,0.555,0.028072922,0.244837308,non-carcinogen,safety
1418,COc1ccc(CCNC(=O)COc2ncnc3cc([N+](=O)[O-])ccc23)cc1,COc1ccc(CCNC(=O)COc2ncnc3cc([N+](=O)[O-])ccc23)cc1,0.264759645,0.5275,0.997824311,0.596694652,carcinogen,non-safety
1420,CN1CCC(N(C)C(=S)NC(=O)C23CC4CC(CC(C4)C2)C3)CC1,CN1CCC(N(C)C(=S)NC(=O)C23CC4CC(CC(C4)C2)C3)CC1,0.053802818,0.463333333,0.009094662,0.175410271,non-carcinogen,safety
1432,CC(OC(=O)CCN1C(=O)c2cccc([N+](=O)[O-])c2C1=O)C(=O)Nc1cc(Cl)cc(Cl)c1,CC(OC(=O)CCN1C(=O)c2cccc([N+](=O)[O-])c2C1=O)C(=O)Nc1cc(Cl)cc(Cl)c1,0.099032772,0.3835,0.046058081,0.176196951,non-carcinogen,safety
1434,CC(=O)c1ccc(NC(=S)N2CC(C)CC(C)C2)cc1,CC(=O)c1ccc(NC(=S)N2CC(C)CC(C)C2)cc1,0.086503704,0.225,0.1516743,0.154392668,non-carcinogen,safety
1461,O=S(=O)(Nc1ccccn1)c1ccc(Cl)c2ccccc12,O=S(=O)(Nc1ccccn1)c1ccc(Cl)c2ccccc12,0.275328605,0.3025,0.057314083,0.211714229,non-carcinogen,safety
1464,COc1ccc(-c2nc3cnccn3c2NC(C)(C)CC(C)(C)C)cc1O,COc1ccc(-c2nc3cnccn3c2NC(C)(C)CC(C)(C)C)cc1O,0.590525607,0.32,0.373206824,0.42791081,non-carcinogen,safety
1465,Nc1ccc(Br)cc1-c1nc2ccccc2[nH]c1=O,Nc1ccc(Br)cc1-c1nc2ccccc2[nH]c1=O,0.381079238,0.48,0.199791357,0.353623532,non-carcinogen,safety
1474,CN1C(=O)S/C(=C\c2ccccc2OCc2ccc(C(=O)O)cc2)C1=O,CN1C(=O)S/C(=C\c2ccccc2OCc2ccc(C(=O)O)cc2)C1=O,0.307762399,0.23,0.044837415,0.194199938,non-carcinogen,safety
1493,FC(F)(F)c1cnc2c(-c3ccccc3)n[nH]c2c1,FC(F)(F)c1cnc2c(-c3ccccc3)n[nH]c2c1,0.490174588,0.22,0.061598752,0.25725778,non-carcinogen,safety
1514,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCC(=O)Nc1ccc(S(=O)(=O)N(C)C)cc1,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCC(=O)Nc1ccc(S(=O)(=O)N(C)C)cc1,0.064610501,0.2575,0.140468687,0.154193063,non-carcinogen,safety
1515,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCC(=O)Nc1ccc(Cl)c(S(=O)(=O)N(C)C)c1,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCC(=O)Nc1ccc(Cl)c(S(=O)(=O)N(C)C)c1,0.095517759,0.2775,0.069227099,0.147414953,non-carcinogen,safety
1522,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,0.059489573,0.33,0.033780765,0.141090113,non-carcinogen,safety
1536,O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2Cc2cc(F)ccc2F)O1)NCc1ccc(Oc2ccccc2)cc1,O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2Cc2cc(F)ccc2F)O1)NCc1ccc(Oc2ccccc2)cc1,0.022905926,0.17,0.054401342,0.082435756,non-carcinogen,safety
1537,CC(C)CC#Cc1ccc([C@@H]2[C@H]3CN(C(=O)Nc4ccccc4)CCCCN3[C@H]2CO)cc1,CC(C)CC#Cc1ccc([C@@H]2[C@H]3CN(C(=O)Nc4ccccc4)CCCCN3[C@H]2CO)cc1,0.351459221,0.14,0.036408175,0.175955799,non-carcinogen,safety
1540,N#Cc1cccc(-c2ccc(C3[C@@H]4CN(C(=O)Nc5ccc(C(F)(F)F)cc5)C[C@H]3N4)cc2)c1,N#Cc1cccc(-c2ccc(C3[C@@H]4CN(C(=O)Nc5ccc(C(F)(F)F)cc5)C[C@H]3N4)cc2)c1,0.254873383,0.36,0.019119015,0.211330799,non-carcinogen,safety
1546,CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,0.072487419,0.27,0.260286927,0.200924782,non-carcinogen,safety
1547,CC1(C)C(=O)C=C[C@@]2(C)C1C=C[C@]1(C)C2CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]321,CC1(C)C(=O)C=C[C@@]2(C)C1C=C[C@]1(C)C2CC[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]321,0.164251655,0.385833333,0.087341361,0.21247545,non-carcinogen,safety
1576,Cc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,Cc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,0.034203045,0.52,0.803102791,0.452435279,non-carcinogen,safety
1586,CCCc1sc(N/N=C/c2ccccn2)nc1-c1ccc(F)cc1,CCCc1sc(N/N=C/c2ccccn2)nc1-c1ccc(F)cc1,0.350927899,0.547059524,0.039364826,0.31245075,non-carcinogen,safety
1594,CCOC(=O)c1c(Nc2ccc(Cl)cc2)sc(/C=C2\C=Nc3ccccc32)c1O,CCOC(=O)c1c(Nc2ccc(Cl)cc2)sc(/C=C2\C=Nc3ccccc32)c1O,0.27070316,0.264642857,0.015385013,0.18357701,non-carcinogen,safety
1599,Cc1ccccc1C(=O)Nc1cccc(NC(=O)c2ccc(-c3ccc(Br)cc3)o2)c1,Cc1ccccc1C(=O)Nc1cccc(NC(=O)c2ccc(-c3ccc(Br)cc3)o2)c1,0.171987705,0.396666667,0.387118876,0.318591083,non-carcinogen,safety
1613,Cc1cc2nc(-c3ccc(SCC(=O)N4CCc5ccccc54)nc3)[nH]c2cc1C,Cc1cc2nc(-c3ccc(SCC(=O)N4CCc5ccccc54)nc3)[nH]c2cc1C,0.540053797,0.36,0.611749709,0.503934502,carcinogen,non-safety
1619,CCOc1ccc(NC(=S)NC(=O)/C=C/c2ccc(OC)cc2)c([N+](=O)[O-])c1,CCOc1ccc(NC(=S)NC(=O)/C=C/c2ccc(OC)cc2)c([N+](=O)[O-])c1,0.363111537,0.474880952,0.052723583,0.296905357,non-carcinogen,safety
1624,N=C1/C(=C/c2cccn2Cc2ccc(Cl)cc2)C(=O)N=C2SC=CN12,N=C1/C(=C/c2cccn2Cc2ccc(Cl)cc2)C(=O)N=C2SC=CN12,0.206017231,0.32,0.487418681,0.337811971,non-carcinogen,safety
1635,O=C(N/N=C/c1c(O)ccc2ccccc12)c1cccc(C(F)(F)F)c1,O=C(N/N=C/c1c(O)ccc2ccccc12)c1cccc(C(F)(F)F)c1,0.100961849,0.48,0.064274535,0.215078794,non-carcinogen,safety
1642,COc1ccc2oc(=Nc3ccccc3)c(-c3nc4ccccc4[nH]3)cc2c1,COc1ccc2oc(=Nc3ccccc3)c(-c3nc4ccccc4[nH]3)cc2c1,0.077547596,0.74,0.550519824,0.456022473,non-carcinogen,safety
1644,COc1cc(NC(=O)C2=C(N3CCOCC3)/C(=C\c3ccc(Cl)cc3Cl)CC2)cc(OC)c1OC,COc1cc(NC(=O)C2=C(N3CCOCC3)/C(=C\c3ccc(Cl)cc3Cl)CC2)cc(OC)c1OC,0.096070241,0.425,0.017329726,0.179466656,non-carcinogen,safety
1649,O=C(Nc1nc(-c2ccccc2)cs1)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,O=C(Nc1nc(-c2ccccc2)cs1)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,0.150143847,0.4275,0.009354785,0.195666211,non-carcinogen,safety
1655,COc1ccc(C(=O)Nc2ccc(Oc3nc(C)nc4sc(-c5ccccc5)cc34)cc2)cc1OC,COc1ccc(C(=O)Nc2ccc(Oc3nc(C)nc4sc(-c5ccccc5)cc34)cc2)cc1OC,0.750325645,0.4225,0.15892154,0.443915728,non-carcinogen,safety
1657,CCOC(=O)c1sc(NC(=O)Nc2ccccc2)cc1C,CCOC(=O)c1sc(NC(=O)Nc2ccccc2)cc1C,0.08444534,0.579166667,0.016669244,0.226760417,non-carcinogen,safety
1665,Cc1cc(/C=N/Nc2ncnc(N)c2[N+](=O)[O-])c(C)n1-c1ccccc1,Cc1cc(/C=N/Nc2ncnc(N)c2[N+](=O)[O-])c(C)n1-c1ccccc1,0.57554115,0.73,0.964078069,0.75653974,carcinogen,non-safety
1693,Cc1ccc2nc(-c3ccc4c(c3)OCCO4)cn2c1,Cc1ccc2nc(-c3ccc4c(c3)OCCO4)cn2c1,0.569873668,0.625,0.987082601,0.727318756,carcinogen,non-safety
1699,Clc1ccc(-c2cc(-c3ccccn3)on2)c(Cl)c1,Clc1ccc(-c2cc(-c3ccccn3)on2)c(Cl)c1,0.241118131,0.512,0.179248303,0.310788811,non-carcinogen,safety
1704,COc1ccc(OC)c(N/C=C/C(=O)c2ccccc2)c1,COc1ccc(OC)c(N/C=C/C(=O)c2ccccc2)c1,0.201082076,0.3925,0.22474584,0.272775972,non-carcinogen,safety
