Index,Input_SMILES,canonical_smiles,corrosion_prob,corrosion_label,irritation_prob,irritation_label,sensitization_prob,sensitization_label,Summary,Assessment
3118,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccc(F)cc2)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccc(F)cc2)c1=O,1.88E-05,0,0.006794683,0,4.07E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3125,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccc(OC)cc2)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccc(OC)cc2)c1=O,2.20E-05,0,0.005350824,0,9.78E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3128,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc(C#N)c2)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc(C#N)c2)c1=O,1.62E-05,0,0.005172147,0,7.75E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3130,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc(C)c2)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc(C)c2)c1=O,5.19E-05,0,0.005340859,0,6.07E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3131,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc(F)c2)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc(F)c2)c1=O,1.88E-05,0,0.006794683,0,1.90E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3135,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc(OC)c2)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc(OC)c2)c1=O,2.20E-05,0,0.005350824,0,1.79E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3140,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc([C@@H](C)O)c2)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc([C@@H](C)O)c2)c1=O,1.63E-05,0,0.008413769,0,3.46E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3142,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc3cc[nH]c23)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc3cc[nH]c23)c1=O,3.42E-05,0,0.009468059,0,3.20E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3150,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc3cn[nH]c23)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2cccc3cn[nH]c23)c1=O,1.21E-05,0,0.02005565,0,7.27E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3156,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2)c1=O,3.96E-05,0,0.008381112,0,1.11E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3158,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2F)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2F)c1=O,1.88E-05,0,0.006794683,0,4.81E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3161,CNC(=O)c1cc(C(=O)NC2CC2)cn([C@H](C)c2ccccc2)c1=O,CNC(=O)c1cc(C(=O)NC2CC2)cn([C@H](C)c2ccccc2)c1=O,4.42E-05,0,0.005040806,0,0.005256951,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3165,CNC(=O)c1cc(C(=O)NCC(C)C)cn(Cc2ccccc2)c1=O,CNC(=O)c1cc(C(=O)NCC(C)C)cn(Cc2ccccc2)c1=O,7.71E-05,0,0.008834711,0,0.010112965,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3167,CNC(=O)c1cc(C(=O)NCCC(C)C)cn(Cc2ccccc2)c1=O,CNC(=O)c1cc(C(=O)NCCC(C)C)cn(Cc2ccccc2)c1=O,0.000161785,0,0.017407918,0,0.999813974,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
3174,CNC(=O)c1cc(C(=O)NCCC2CCOCC2)cn(Cc2ccccc2)c1=O,CNC(=O)c1cc(C(=O)NCCC2CCOCC2)cn(Cc2ccccc2)c1=O,2.66E-05,0,0.012341982,0,0.999936461,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
3188,CNC(=O)c1cc(C(=O)NCCO)cn(Cc2ccccc2)c1=O,CNC(=O)c1cc(C(=O)NCCO)cn(Cc2ccccc2)c1=O,9.25E-06,0,0.009620241,0,0.942380846,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
3199,CNC(=O)c1cc(C(=O)NCCOC)cn(Cc2ccccc2)c1=O,CNC(=O)c1cc(C(=O)NCCOC)cn(Cc2ccccc2)c1=O,2.58E-05,0,0.006599381,0,0.087539941,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3218,CNC(=O)c1cc(C(N)=O)cn(Cc2ccccc2)c1=O,CNC(=O)c1cc(C(N)=O)cn(Cc2ccccc2)c1=O,8.91E-05,0,0.030925337,0,3.56E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3221,CNC(=O)c1cnc(N)c(C#Cc2cc(C(=O)Nc3cc(OC)cc(OC)c3)ccc2C)c1,CNC(=O)c1cnc(N)c(C#Cc2cc(C(=O)Nc3cc(OC)cc(OC)c3)ccc2C)c1,3.65E-05,0,0.003002489,0,3.47E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3236,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OC1CCN(Cc2ccccc2)CC1,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OC1CCN(Cc2ccccc2)CC1,1.67E-05,0,0.001875425,0,8.29E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3238,CNCCCOc1cc2c(cc1-c1c(C)noc1C)ncc1c2n(C(C)c2ccccn2)c(=O)n1C,CNCCCOc1cc2c(cc1-c1c(C)noc1C)ncc1c2n(C(C)c2ccccn2)c(=O)n1C,1.81E-05,0,0.029005215,0,4.26E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3239,CNS(=O)(=O)c1cc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)ccc1OC,CNS(=O)(=O)c1cc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)ccc1OC,1.08E-05,0,0.006235164,0,1.59E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3243,CNc1nc(Cl)nc(Sc2nc(C)cc(C)n2)n1,CNc1nc(Cl)nc(Sc2nc(C)cc(C)n2)n1,4.01E-05,0,0.030298488,0,1.83E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3265,CNc1ncc2cc(-c3cc(C(=O)Nc4cc(C(F)(F)F)ccc4OC4CCN(C)CC4)ccc3C)ccc2n1,CNc1ncc2cc(-c3cc(C(=O)Nc4cc(C(F)(F)F)ccc4OC4CCN(C)CC4)ccc3C)ccc2n1,0.000419766,0,0.016306447,0,0.005538762,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3268,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@H]1c1cccc([N+](=O)[O-])c1,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@H]1c1cccc([N+](=O)[O-])c1,4.25E-05,0,0.017731182,0,5.00E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3270,COC(=O)C1=NN(C(=O)c2ccc(C)cc2)C(O)(c2ccc(Cl)cc2)C1,COC(=O)C1=NN(C(=O)c2ccc(C)cc2)C(O)(c2ccc(Cl)cc2)C1,8.60E-05,0,0.071324818,0,0.999998629,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
3273,COC(=O)C1=NN(C(=O)c2ccc(Cl)cc2)C(O)(c2ccccc2)C1,COC(=O)C1=NN(C(=O)c2ccc(Cl)cc2)C(O)(c2ccccc2)C1,6.07E-05,0,0.143057212,0,0.999998808,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
3278,COC(=O)C1=NN(C(=O)c2cccc(Br)c2)C(O)(c2ccc(Cl)cc2)C1,COC(=O)C1=NN(C(=O)c2cccc(Br)c2)C(O)(c2ccc(Cl)cc2)C1,0.001250474,0,0.481693864,0,0.99945271,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
3279,COC(=O)C1=NN(C(=O)c2ccccc2)C(O)(c2ccc([N+](=O)[O-])cc2)C1,COC(=O)C1=NN(C(=O)c2ccccc2)C(O)(c2ccc([N+](=O)[O-])cc2)C1,6.00E-05,0,0.011672391,0,0.578300834,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
3287,COC(=O)CN1C(=O)N/C(=C/c2ccc(OC)cc2)C1=O,COC(=O)CN1C(=O)N/C(=C/c2ccc(OC)cc2)C1=O,2.37E-05,0,0.006371693,0,0.000982514,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3297,COC(=O)C[C@H](OC(=O)/C=C/c1ccc(O)c(O)c1)c1ccc(O)c(O)c1,COC(=O)C[C@H](OC(=O)/C=C/c1ccc(O)c(O)c1)c1ccc(O)c(O)c1,0.000607983,0,0.054091502,0,7.90E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3298,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](C4=CC(=O)OC4)C[C@H]3O[C@@H]2[C@H](O)[C@@H]2[C@]1(C)C(=O)C=C[C@@]2(C)C(=O)OC,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](C4=CC(=O)OC4)C[C@H]3O[C@@H]2[C@H](O)[C@@H]2[C@]1(C)C(=O)C=C[C@@]2(C)C(=O)OC,0.000112634,0,0.018051557,0,6.45E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3316,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](C4=CC(=O)OC4O)C[C@H]3O[C@@H]2[C@H](O)[C@@H]2[C@]1(C)C(=O)C=C[C@@]2(C)C(=O)OC,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](C4=CC(=O)OC4O)C[C@H]3O[C@@H]2[C@H](O)[C@@H]2[C@]1(C)C(=O)C=C[C@@]2(C)C(=O)OC,9.28E-05,0,0.022456639,0,1.64E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3318,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](C4=CC(=O)OC4O)C[C@H]3O[C@@H]2[C@H](OC(C)=O)[C@@H]2[C@]1(C)C(=O)C=C[C@@]2(C)C(=O)OC,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](C4=CC(=O)OC4O)C[C@H]3O[C@@H]2[C@H](OC(C)=O)[C@@H]2[C@]1(C)C(=O)C=C[C@@]2(C)C(=O)OC,0.000200416,0,0.028578823,0,0.213187844,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3321,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](C4=CCOC4=O)C[C@H]3O[C@@H]2[C@@H]2OC[C@]3(C)[C@H](O)C[C@H](OC(=O)c4ccccc4)[C@@]1(C)[C@@H]23,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](C4=CCOC4=O)C[C@H]3O[C@@H]2[C@@H]2OC[C@]3(C)[C@H](O)C[C@H](OC(=O)c4ccccc4)[C@@]1(C)[C@@H]23,3.26E-05,0,0.016422907,0,1.57E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3322,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](c4ccoc4)CC3O[C@@H]2[C@H](O)C2C(C)=CCC(=O)[C@@]21C,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](c4ccoc4)CC3O[C@@H]2[C@H](O)C2C(C)=CCC(=O)[C@@]21C,3.34E-05,0,0.026225893,0,0.000109062,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3327,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](c4ccoc4)C[C@H]3O[C@@H]2[C@@H]2OC[C@]3(C)[C@H](O)C[C@H](OC(=O)c4ccccc4)[C@@]1(C)[C@@H]23,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](c4ccoc4)C[C@H]3O[C@@H]2[C@@H]2OC[C@]3(C)[C@H](O)C[C@H](OC(=O)c4ccccc4)[C@@]1(C)[C@@H]23,1.98E-05,0,0.02484397,0,1.27E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3334,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](c4ccoc4)C[C@H]3O[C@@H]2[C@@H]2OC[C@]3(C)[C@H](OC(C)=O)C[C@H](OC(=O)c4ccccc4)[C@@]1(C)[C@@H]23,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](c4ccoc4)C[C@H]3O[C@@H]2[C@@H]2OC[C@]3(C)[C@H](OC(C)=O)C[C@H](OC(=O)c4ccccc4)[C@@]1(C)[C@@H]23,2.46E-05,0,0.021099741,0,3.83E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3349,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](c4ccoc4)C[C@H]3O[C@@H]2[C@H](OC(C)=O)[C@H]2[C@](C)(C=O)[C@H](O)C[C@H](O)[C@@]21C,COC(=O)C[C@H]1[C@]2(C)C3=C(C)[C@H](c4ccoc4)C[C@H]3O[C@@H]2[C@H](OC(C)=O)[C@H]2[C@](C)(C=O)[C@H](O)C[C@H](O)[C@@]21C,0.00013097,0,0.037332911,0,1.39E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3354,COC(=O)[C@@H]1c2ccoc2CC2C1[C@@H](OC(C)=O)[C@@H]1O[C@H]3CC(C)(C)[C@@]1(O3)[C@]2(C)C=O,COC(=O)[C@@H]1c2ccoc2CC2C1[C@@H](OC(C)=O)[C@@H]1O[C@H]3CC(C)(C)[C@@]1(O3)[C@]2(C)C=O,0.000181246,0,0.021600928,0,0.016214788,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3355,COC(=O)[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4=CC=C5C(=CC(=O)C(O)=C5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,COC(=O)[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4=CC=C5C(=CC(=O)C(O)=C5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1,7.42E-05,0,0.120075919,0,0.999980867,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
3369,COC(=O)c1c(-c2ccccc2)csc1NC(=O)CSc1ncnc2sc(C)c(C)c12,COC(=O)c1c(-c2ccccc2)csc1NC(=O)CSc1ncnc2sc(C)c(C)c12,1.21E-05,0,0.006998674,0,0.993898094,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
3371,COC(=O)c1c(C)n(-c2ccc(OC)cc2)c2ccc(O)cc12,COC(=O)c1c(C)n(-c2ccc(OC)cc2)c2ccc(O)cc12,1.79E-05,0,0.01789456,0,0.063238882,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3380,COC(=O)c1c(NC(=O)CCl)sc(C(=O)N2CCOCC2)c1C,COC(=O)c1c(NC(=O)CCl)sc(C(=O)N2CCOCC2)c1C,1.49E-05,0,0.004046647,0,0.99999994,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
3382,COC(=O)c1cc(OC)c(OC)cc1NC(=S)N1CCN(C)CC1,COC(=O)c1cc(OC)c(OC)cc1NC(=S)N1CCN(C)CC1,7.00E-05,0,0.027085789,0,0.73414278,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
3383,COC(=O)c1ccc(NC(=O)c2sc3nc(-c4ccccc4)cn3c2C)cc1,COC(=O)c1ccc(NC(=O)c2sc3nc(-c4ccccc4)cn3c2C)cc1,2.84E-05,0,0.019709999,0,2.99E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3384,COC(=O)c1ccccc1NC(=O)c1cc(-c2ccco2)on1,COC(=O)c1ccccc1NC(=O)c1cc(-c2ccco2)on1,7.62E-05,0,0.015117205,0,0.999697924,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
3385,COC(=O)c1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,COC(=O)c1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,2.58E-05,0,0.059946824,0,1.40E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3388,COC(=O)c1cnc(N)c(C#Cc2cc(C(=O)Nc3cc(OC)cc(OC)c3)ccc2C)c1,COC(=O)c1cnc(N)c(C#Cc2cc(C(=O)Nc3cc(OC)cc(OC)c3)ccc2C)c1,2.53E-05,0,0.002775742,0,2.03E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3389,COC(=O)c1nc(-c2ccc3c(n2)C(=O)C(N)=C(OC)C3=O)c(N)c(-c2ccc(OC)c(OC)c2O)c1C,COC(=O)c1nc(-c2ccc3c(n2)C(=O)C(N)=C(OC)C3=O)c(N)c(-c2ccc(OC)c(OC)c2O)c1C,6.75E-05,0,0.017575203,0,1.98E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3392,COC(C)(C)C1=CC[C@](C)(O)[C@H]2CC[C@@](C)(O)[C@@H]2C1,COC(C)(C)C1=CC[C@](C)(O)[C@H]2CC[C@@](C)(O)[C@@H]2C1,0.000101316,0,0.02296103,0,0.999393284,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
3400,COC(CN(C)N)c1ccc2ccccc2c1,COC(CN(C)N)c1ccc2ccccc2c1,0.028098745,0,0.169992581,0,0.999993324,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
3402,COC(CN(C)N)c1cccc2ccccc12,COC(CN(C)N)c1cccc2ccccc12,0.028098745,0,0.169992581,0,0.999703467,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
3406,COC1=CC(=O)C(CC=C(C)C)(CC=C(C)C)C2=C1[C@@H](O)C[C@@H](c1ccc3c(c1)OCO3)O2,COC1=CC(=O)C(CC=C(C)C)(CC=C(C)C)C2=C1[C@@H](O)C[C@@H](c1ccc3c(c1)OCO3)O2,1.79E-05,0,0.064201102,0,3.36E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3414,COC1=CC(=O)C(CC=C(C)C)(CC=C(C)C)C2=C1[C@@H](O)C[C@@H](c1ccccc1)O2,COC1=CC(=O)C(CC=C(C)C)(CC=C(C)C)C2=C1[C@@H](O)C[C@@H](c1ccccc1)O2,1.29E-05,0,0.066880964,0,1.75E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3415,COC1=CC(=O)C(CC=C(C)C)(CC=C(C)C)C2=C1[C@H](OC)C[C@@H](c1ccc3c(c1)OCO3)O2,COC1=CC(=O)C(CC=C(C)C)(CC=C(C)C)C2=C1[C@H](OC)C[C@@H](c1ccc3c(c1)OCO3)O2,1.45E-05,0,0.054912556,0,4.59E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3420,COCCNC(=O)C1CCN(C(=O)NCc2ccc(Cl)cc2Cl)CC1,COCCNC(=O)C1CCN(C(=O)NCc2ccc(Cl)cc2Cl)CC1,5.08E-05,0,0.003202603,0,0.339831233,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3424,COCCNC(=O)c1cccc(OC2CCN(C(C)COc3ccccc3)CC2)c1,COCCNC(=O)c1cccc(OC2CCN(C(C)COc3ccccc3)CC2)c1,0.000299351,0,0.018464483,0,0.999999344,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
3425,CO[C@@H]1OC(=O)C(c2ccc(O)cc2)C1Cc1ccc2c(c1)CC(C(C)(C)O)O2,CO[C@@H]1OC(=O)C(c2ccc(O)cc2)C1Cc1ccc2c(c1)CC(C(C)(C)O)O2,9.61E-05,0,0.015290466,0,0.004227868,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3430,CO[C@@H]1OC(=O)C(c2ccc(O)cc2)C1Cc1ccc2c(c1)CC(O)C(C)(C)O2,CO[C@@H]1OC(=O)C(c2ccc(O)cc2)C1Cc1ccc2c(c1)CC(O)C(C)(C)O2,6.32E-05,0,0.029113851,0,0.10948123,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3435,CO[C@@H]1OC[C@]23[C@@H](O)C[C@@H](OC(C)=O)[C@@]1(C)[C@@H]2C[C@@H](O)[C@@]1(C)[C@@H]2C(=O)C[C@@H](c4ccoc4)[C@]2(C)CC(=O)[C@@H]13,CO[C@@H]1OC[C@]23[C@@H](O)C[C@@H](OC(C)=O)[C@@]1(C)[C@@H]2C[C@@H](O)[C@@]1(C)[C@@H]2C(=O)C[C@@H](c4ccoc4)[C@]2(C)CC(=O)[C@@H]13,8.20E-05,0,0.014715105,0,0.855896056,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
3438,CO[C@@H]1OC[C@]23[C@@H](O)C[C@@H](OC(C)=O)[C@@]1(C)[C@@H]2C[C@@H](O)[C@@]1(C)[C@@H]2C(=O)C[C@@H](c4ccoc4)[C@]2(C)[C@@H](OC(C)=O)C(=O)[C@@H]13,CO[C@@H]1OC[C@]23[C@@H](O)C[C@@H](OC(C)=O)[C@@]1(C)[C@@H]2C[C@@H](O)[C@@]1(C)[C@@H]2C(=O)C[C@@H](c4ccoc4)[C@]2(C)[C@@H](OC(C)=O)C(=O)[C@@H]13,5.39E-05,0,0.017999643,0,3.54E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3448,CO[C@H]1OC[C@]23[C@@H](O)C[C@@H](OC(C)=O)[C@@]1(C)[C@@H]2C[C@@H](O)[C@@]1(C)[C@@H]2C(=O)C[C@@H](c4ccoc4)[C@]2(C)CC(=O)[C@@H]13,CO[C@H]1OC[C@]23[C@@H](O)C[C@@H](OC(C)=O)[C@@]1(C)[C@@H]2C[C@@H](O)[C@@]1(C)[C@@H]2C(=O)C[C@@H](c4ccoc4)[C@]2(C)CC(=O)[C@@H]13,8.20E-05,0,0.014715105,0,0.855896056,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
3450,CO[C@H]1OC[C@]23[C@@H](O)C[C@@H](OC(C)=O)[C@@]1(C)[C@@H]2C[C@@H](O)[C@@]1(C)[C@@H]2C(=O)C[C@@H](c4ccoc4)[C@]2(C)[C@@H](OC(C)=O)C(=O)[C@@H]13,CO[C@H]1OC[C@]23[C@@H](O)C[C@@H](OC(C)=O)[C@@]1(C)[C@@H]2C[C@@H](O)[C@@]1(C)[C@@H]2C(=O)C[C@@H](c4ccoc4)[C@]2(C)[C@@H](OC(C)=O)C(=O)[C@@H]13,5.39E-05,0,0.017999643,0,3.54E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3472,CO[C@H]1O[C@@](C)([C@H]2CC(C)=C(C)C(=O)O2)[C@H]2C[C@H](O)[C@H]3[C@@H]4C[C@@H](O)C5=CC=CC(=O)[C@]5(C)[C@H]4CC[C@@]132,CO[C@H]1O[C@@](C)([C@H]2CC(C)=C(C)C(=O)O2)[C@H]2C[C@H](O)[C@H]3[C@@H]4C[C@@H](O)C5=CC=CC(=O)[C@]5(C)[C@H]4CC[C@@]132,4.17E-05,0,0.02139185,0,1.95E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3483,CO[C@]12C[C@@](C)(O)[C@H]3C[C@@]4(C)CC[C@H]([C@@H](C)/C=C\C=C(C)C)[C@@H]4C/C=C(/C(=O)N1)[C@@H]32,CO[C@]12C[C@@](C)(O)[C@H]3C[C@@]4(C)CC[C@H]([C@@H](C)/C=C\C=C(C)C)[C@@H]4C/C=C(/C(=O)N1)[C@@H]32,0.000251148,0,0.014295076,0,4.91E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3484,COc1c(C(=O)/C=C(\O)c2ccc3c(c2)OCO3)ccc2occc12,COc1c(C(=O)/C=C(\O)c2ccc3c(c2)OCO3)ccc2occc12,3.60E-05,0,0.065942124,0,0.004806654,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3492,COc1c(OC)c(/C=C/C(C)(C)O)c2oc(=O)ccc2c1OC,COc1c(OC)c(/C=C/C(C)(C)O)c2oc(=O)ccc2c1OC,5.17E-05,0,0.067795806,0,1.28E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3511,COc1c(OC)c(CC(O)C(C)(C)O)c2oc(=O)ccc2c1OC,COc1c(OC)c(CC(O)C(C)(C)O)c2oc(=O)ccc2c1OC,1.87E-05,0,0.025572717,0,4.28E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3516,COc1c(OC)c(CC=C(C)C)c2oc(=O)ccc2c1OC,COc1c(OC)c(CC=C(C)C)c2oc(=O)ccc2c1OC,2.75E-05,0,0.082681343,0,0.322147578,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3518,COc1c(OC/C=C(\C)C/C=C/C(C)(C)O)ccc2ccc(=O)oc12,COc1c(OC/C=C(\C)C/C=C/C(C)(C)O)ccc2ccc(=O)oc12,3.15E-05,0,0.27681151,0,0.453409135,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
3523,COc1c(OC/C=C(\C)CC(O)C=C(C)C)ccc2ccc(=O)oc12,COc1c(OC/C=C(\C)CC(O)C=C(C)C)ccc2ccc(=O)oc12,2.37E-05,0,0.076495424,0,0.903843582,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
