Unnamed: 0,np_id,InChI,InChIKey,canonical_smiles,lipinski_rule_of_five_violations,sa_score
27714,NPC231655,"InChI=1S/C6H7N/c1-6-4-2-3-5-7-6/h2-5H,1H3",BSKHPKMHTQYZBB-UHFFFAOYSA-N,Cc1ccccn1,0,1.5559458942163857
27781,NPC174368,"InChI=1S/C5H10O2/c1-2-3-4-5(6)7/h2-4H2,1H3,(H,6,7)",NQPDZGIKBAWPEJ-UHFFFAOYSA-N,CCCCC(=O)O,0,1.4859082019086927
27802,NPC196434,"InChI=1S/C13H26O/c1-3-4-5-6-7-8-9-10-11-12-13(2)14/h3-12H2,1-2H3",CYIFVRUOHKNECG-UHFFFAOYSA-N,CCCCCCCCCCCC(C)=O,0,1.7013338401300082
27857,NPC295442,"InChI=1S/C8H16O/c1-3-5-6-7-8(9)4-2/h3-7H2,1-2H3",RHLVCLIPMVJYKS-UHFFFAOYSA-N,CCCCCC(=O)CC,0,1.8416453149178658
27901,NPC226855,"InChI=1S/C9H10O4/c1-2-13-9(12)6-3-4-7(10)8(11)5-6/h3-5,10-11H,2H2,1H3",KBPUBCVJHFXPOC-UHFFFAOYSA-N,CCOC(=O)c1ccc(O)c(O)c1,0,1.6971584313275088
27986,NPC19951,"InChI=1S/C16H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h14-15H,2-13H2,1H3,(H,17,18)/b15-14+",ZVRMGCSSSYZGSM-CCEZHUSRSA-N,CCCCCCCCCCCCC/C=C/C(=O)O,1,1.9878054712407849
28022,NPC42292,"InChI=1S/C9H10O4/c1-12-6-3-4-7(8(10)5-6)9(11)13-2/h3-5,10H,1-2H3",ZICRWXFGZCVTBZ-UHFFFAOYSA-N,COC(=O)c1ccc(OC)cc1O,0,1.614239750008828
28068,NPC267262,"InChI=1S/C14H10O/c15-14-12-7-3-1-5-10(12)9-11-6-2-4-8-13(11)14/h1-8H,9H2",RJGDLRCDCYRQOQ-UHFFFAOYSA-N,O=C1c2ccccc2Cc2ccccc21,0,1.683465636286435
28080,NPC310905,"InChI=1S/C11H14O2/c1-4-5-9-6-7-10(12-2)11(8-9)13-3/h4-8H,1-3H3/b5-4+",NNWHUJCUHAELCL-SNAWJCMRSA-N,C/C=C/c1ccc(OC)c(OC)c1,0,1.7446782115472885
28091,NPC73416,"InChI=1S/C15H10O4/c1-19-11-7-6-10-12(15(11)18)14(17)9-5-3-2-4-8(9)13(10)16/h2-7,18H,1H3",BYQWRZGQEZAOPQ-UHFFFAOYSA-N,COc1ccc2c(c1O)C(=O)c1ccccc1C2=O,0,1.9129630218989728
28141,NPC155718,"InChI=1S/C8H12O/c1-2-3-5-8-6-4-7-9-8/h4,6-7H,2-3,5H2,1H3",NWZIYQNUCXUJJJ-UHFFFAOYSA-N,CCCCc1ccco1,0,1.8049623267521842
28176,NPC314940,"InChI=1S/C9H7NO/c11-8-5-1-3-7-4-2-6-10-9(7)8/h1-6,11H",MCJGNVYPOGVAJF-UHFFFAOYSA-N,Oc1cccc2cccnc12,0,1.755801297835692
28238,NPC472879,InChI=1S/C18H10O2/c19-17-14-8-4-7-12-9-10-13(11-5-2-1-3-6-11)16(15(12)14)18(17)20/h1-10H,AHESLQLZBYRCPD-UHFFFAOYSA-N,O=C1C(=O)c2c(-c3ccccc3)ccc3cccc1c23,0,1.9428900659484665
28249,NPC13020,"InChI=1S/C9H13NO2/c1-12-9-3-2-7(4-5-10)6-8(9)11/h2-3,6,11H,4-5,10H2,1H3",WJXQFVMTIGJBFX-UHFFFAOYSA-N,COc1ccc(CCN)cc1O,0,1.8064017012679763
28251,NPC473031,"InChI=1S/C19H29NO/c1-2-3-4-5-6-7-8-9-13-16-19(21)20-17-18-14-11-10-12-15-18/h10-16H,2-9,17H2,1H3,(H,20,21)/b16-13+",JRUGLWFIYRIWNC-DTQAZKPQSA-N,CCCCCCCCCC=CC(=O)NCc1ccccc1,0,1.869928866333808
28268,NPC206800,"InChI=1S/C9H8O2/c10-9(11)7-6-8-4-2-1-3-5-8/h1-7H,(H,10,11)/b7-6+",WBYWAXJHAXSJNI-VOTSOKGWSA-N,O=C(O)/C=C/c1ccccc1,0,1.535426639026758
28282,NPC302129,"InChI=1S/C7H9NO2S/c1-6-4-2-3-5-7(6)11(8,9)10/h2-5H,1H3,(H2,8,9,10)",YCMLQMDWSXFTIF-UHFFFAOYSA-N,Cc1ccccc1S(N)(=O)=O,0,1.6585043150770709
28285,NPC139519,"InChI=1S/C9H10O4/c1-13-9-4-6(8(12)5-10)2-3-7(9)11/h2-4,10-11H,5H2,1H3",QNMANLUEFQNQCX-UHFFFAOYSA-N,COc1cc(C(=O)CO)ccc1O,0,1.8891333763824534
28402,NPC89748,"InChI=1S/C10H18O3/c1-3-4-5-6-9(11)7-8-10(12)13-2/h3-8H2,1-2H3",IOSJUDSPZQHSKG-UHFFFAOYSA-N,CCCCCC(=O)CCC(=O)OC,0,1.8854779917670683
28433,NPC158107,InChI=1S/C8H14O/c9-8-6-4-2-1-3-5-7-8/h1-7H2,IIRFCWANHMSDCG-UHFFFAOYSA-N,O=C1CCCCCCC1,0,1.88717120249183
28516,NPC164236,"InChI=1S/C18H20O5/c1-21-14-6-4-12(5-7-14)16(20)9-8-15-17(22-2)10-13(19)11-18(15)23-3/h4-7,10-11,19H,8-9H2,1-3H3",SQOAYFPNWVZJQO-UHFFFAOYSA-N,COc1ccc(C(=O)CCc2c(OC)cc(O)cc2OC)cc1,0,1.999039051819988
28602,NPC138782,"InChI=1S/C11H11N/c1-8-5-6-9(2)11-10(8)4-3-7-12-11/h3-7H,1-2H3",VVLZEQKZPNOPNS-UHFFFAOYSA-N,Cc1ccc(C)c2ncccc12,0,1.6830954075616837
28607,NPC53352,"InChI=1S/C19H38O2/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21-4-2/h3-18H2,1-2H3",KNXMUFRWYNVISA-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCC(=O)OCC,1,1.7841182358167842
28707,NPC228435,"InChI=1S/C8H6O4/c9-7(10)5-2-1-3-6(4-5)8(11)12/h1-4H,(H,9,10)(H,11,12)",QQVIHTHCMHWDBS-UHFFFAOYSA-N,O=C(O)c1cccc(C(=O)O)c1,0,1.4114771383309161
28710,NPC171280,"InChI=1S/C9H8O2/c10-9(11)7-6-8-4-2-1-3-5-8/h1-7H,(H,10,11)/b7-6-",WBYWAXJHAXSJNI-SREVYHEPSA-N,O=C(O)/C=C\c1ccccc1,0,1.535426639026758
28712,NPC215660,"InChI=1S/C16H16O5/c1-19-12-8-9-13(20-2)15(17)14(12)16(18)21-10-11-6-4-3-5-7-11/h3-9,17H,10H2,1-2H3",ASQGNSYUWXVREW-UHFFFAOYSA-N,COc1ccc(OC)c(C(=O)OCc2ccccc2)c1O,0,1.808266045464764
28745,NPC255514,"InChI=1S/C20H38/c1-3-5-7-9-11-13-15-17-19-20-18-16-14-12-10-8-6-4-2/h3-17,19H2,1-2H3",ARULVMGJDAAVBD-UHFFFAOYSA-N,CCCCCCCCC#CCCCCCCCCCC,1,1.9035747864577264
28771,NPC213156,"InChI=1S/C17H16O2/c18-17(12-11-15-7-3-1-4-8-15)19-14-13-16-9-5-2-6-10-16/h1-12H,13-14H2/b12-11-",MJQVZIANGRDJBT-QXMHVHEDSA-N,O=C(/C=C\c1ccccc1)OCCc1ccccc1,0,1.6361352072607804
28864,NPC45040,"InChI=1S/C13H12O2/c14-12-5-1-10(2-6-12)9-11-3-7-13(15)8-4-11/h1-8,14-15H,9H2",PXKLMJQFEQBVLD-UHFFFAOYSA-N,Oc1ccc(Cc2ccc(O)cc2)cc1,0,1.5187498607261887
28958,NPC317167,"InChI=1S/C6H10O3/c1-5(7)3-2-4-6(8)9/h2-4H2,1H3,(H,8,9)",MGTZCLMLSSAXLD-UHFFFAOYSA-N,CC(=O)CCCC(=O)O,0,1.8283959002021462
28970,NPC18511,"InChI=1S/C11H14O2/c1-4-5-9-6-7-10(12-2)8-11(9)13-3/h4-8H,1-3H3/b5-4+",SKWTXGMULLCOGN-SNAWJCMRSA-N,C/C=C/c1ccc(OC)cc1OC,0,1.8825666730857495
28992,NPC194458,"InChI=1S/C15H32/c1-3-5-7-9-11-13-15-14-12-10-8-6-4-2/h3-15H2,1-2H3/i1-1",YCOZIPAWZNQLMR-BJUDXGSMSA-N,CCCCCCCCCCCCCC[11CH3],1,1.1082036891143652
29025,NPC225464,"InChI=1S/C15H16O/c1-15(2,12-6-4-3-5-7-12)13-8-10-14(16)11-9-13/h3-11,16H,1-2H3",QBDSZLJBMIMQRS-UHFFFAOYSA-N,CC(C)(c1ccccc1)c1ccc(O)cc1,0,1.6800069368867927
29118,NPC263386,"InChI=1S/C17H16O4/c18-15-8-6-14(12-16(15)19)7-9-17(20)21-11-10-13-4-2-1-3-5-13/h1-9,12,18-19H,10-11H2/b9-7+",SWUARLUWKZWEBQ-VQHVLOKHSA-N,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,0,1.9623620819706318
29160,NPC295117,"InChI=1S/C14H28/c1-3-5-7-9-11-13-14-12-10-8-6-4-2/h13-14H,3-12H2,1-2H3/b14-13+",UBDIXSAEHLOROW-BUHFOSPRSA-N,CCCCCC/C=C/CCCCCC,1,1.9199667395382924
29249,NPC220893,"InChI=1S/C12H16O2/c1-10(2)8-12(13)14-9-11-6-4-3-5-7-11/h3-7,10H,8-9H2,1-2H3",HVJKZICIMIWFCP-UHFFFAOYSA-N,CC(C)CC(=O)OCc1ccccc1,0,1.5252249643903646
29300,NPC328877,"InChI=1S/C12H9NS/c1-3-7-11-9(5-1)13-10-6-2-4-8-12(10)14-11/h1-8,13H",WJFKNYWRSNBZNX-UHFFFAOYSA-N,c1ccc2c(c1)Nc1ccccc1S2,0,1.9448641021756536
29417,NPC124576,"InChI=1S/C7H8O/c1-8-7-5-3-2-4-6-7/h2-6H,1H3",RDOXTESZEPMUJZ-UHFFFAOYSA-N,COc1ccccc1,0,1.0
29460,NPC115295,"InChI=1S/C16H14O2/c17-16(12-11-14-7-3-1-4-8-14)18-13-15-9-5-2-6-10-15/h1-12H,13H2/b12-11-",NGHOLYJTSCBCGC-QXMHVHEDSA-N,O=C(/C=C\c1ccccc1)OCc1ccccc1,0,1.5395469209120876
29573,NPC104811,"InChI=1S/C15H30O2/c1-3-5-6-7-8-9-10-11-12-13-14-15(16)17-4-2/h3-14H2,1-2H3",QJYYMNOTJXIOBP-UHFFFAOYSA-N,CCCCCCCCCCCCC(=O)OCC,0,1.6747213895328645
29588,NPC301950,"InChI=1S/C2H2O4/c3-1(4)2(5)6/h(H,3,4)(H,5,6)",MUBZPKHOEPUJKR-UHFFFAOYSA-N,O=C(O)C(=O)O,0,1.6865471163335002
29753,NPC18712,"InChI=1S/C18H34O3/c1-2-3-4-11-14-17(19)15-12-9-7-5-6-8-10-13-16-18(20)21/h2-16H2,1H3,(H,20,21)",OFOWUDSDZLONKT-UHFFFAOYSA-N,CCCCCCC(=O)CCCCCCCCCCC(=O)O,1,1.9389831249954046
29761,NPC139891,InChI=1S/C9H6O2/c10-9-6-5-7-3-1-2-4-8(7)11-9/h1-6H,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,O=c1ccc2ccccc2o1,0,1.6719282209126138
29790,NPC24327,"InChI=1S/C11H16O/c1-8(2)10-6-5-9(3)7-11(10)12-4/h5-8H,1-4H3",LSQXNMXDFRRDSJ-UHFFFAOYSA-N,COc1cc(C)ccc1C(C)C,0,1.5706213691001452
29811,NPC43885,"InChI=1S/C25H50O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25(26)27-2/h3-24H2,1-2H3",XUDJZDNUVZHSKZ-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC,1,1.7597109481297988
29841,NPC291066,InChI=1S/C10H8/c1-2-6-10-8-4-3-7-9(10)5-1/h1-8H,UFWIBTONFRDIAS-UHFFFAOYSA-N,c1ccc2ccccc2c1,0,1.0
29940,NPC157164,"InChI=1S/C11H22O2/c1-4-5-8-11(12)13-9-6-7-10(2)3/h10H,4-9H2,1-3H3",DGPWYHDBEBYWGH-UHFFFAOYSA-N,CCCCC(=O)OCCCC(C)C,0,1.8363913983604743
30158,NPC240441,"InChI=1S/C17H16O4/c1-20-13-6-3-12(4-7-13)5-10-16(18)15-9-8-14(21-2)11-17(15)19/h3-11,19H,1-2H3",OAAPAFSEMHJNTF-UHFFFAOYSA-N,COc1ccc(C=CC(=O)c2ccc(OC)cc2O)cc1,0,1.8542869059602012
30163,NPC146682,"InChI=1S/C10H14O/c1-7(2)10-5-4-9(11)6-8(10)3/h4-7,11H,1-3H3",IJALWSVNUBBQRA-UHFFFAOYSA-N,Cc1cc(O)ccc1C(C)C,0,1.803058161230915
30168,NPC103387,"InChI=1S/C12H16O2/c1-10(2)12(13)14-9-8-11-6-4-3-5-7-11/h3-7,10H,8-9H2,1-2H3",JDQVBGQWADMTAM-UHFFFAOYSA-N,CC(C)C(=O)OCCc1ccccc1,0,1.6185338401300093
30184,NPC234510,"InChI=1S/C10H12O4/c1-2-14-10(13)6-7-5-8(11)3-4-9(7)12/h3-5,11-12H,2,6H2,1H3",QTMILHTUDCGNJF-UHFFFAOYSA-N,CCOC(=O)Cc1cc(O)ccc1O,0,1.9845983994573206
30262,NPC237962,"InChI=1S/C18H36/c1-3-5-7-9-11-13-15-17-18-16-14-12-10-8-6-4-2/h5,7H,3-4,6,8-18H2,1-2H3/b7-5+",OCKCCFAPMYQFLZ-FNORWQNLSA-N,CC/C=C/CCCCCCCCCCCCCC,1,1.9524394826826015
30289,NPC12438,"InChI=1S/C18H36O3/c1-21-18(20)16-14-12-10-8-6-4-2-3-5-7-9-11-13-15-17-19/h19H,2-17H2,1H3",UVIQCJHXPJPAOJ-UHFFFAOYSA-N,COC(=O)CCCCCCCCCCCCCCCCO,1,1.8910428512014015
30306,NPC122901,"InChI=1S/C12H18/c1-4-5-6-12-8-10(2)7-11(3)9-12/h7-9H,4-6H2,1-3H3",GINMJHHVPMUMGK-UHFFFAOYSA-N,CCCCc1cc(C)cc(C)c1,0,1.5919289739952518
30388,NPC287790,"InChI=1S/C10H10O2/c1-12-10(11)8-7-9-5-3-2-4-6-9/h2-8H,1H3",CCRCUPLGCSFEDV-UHFFFAOYSA-N,COC(=O)C=Cc1ccccc1,0,1.6040705206838552
30539,NPC1065,"InChI=1S/C10H12O3/c1-12-9-5-3-8(4-6-9)7-10(11)13-2/h3-6H,7H2,1-2H3",ZQYLDVNTWDEAJI-UHFFFAOYSA-N,COC(=O)Cc1ccc(OC)cc1,0,1.4002012884703632
30645,NPC317642,"InChI=1S/C7H7N3/c8-7-9-5-3-1-2-4-6(5)10-7/h1-4H,(H3,8,9,10)",JWYUFVNJZUSCSM-UHFFFAOYSA-N,Nc1nc2ccccc2[nH]1,0,1.8928566345800224
30696,NPC209970,"InChI=1S/C18H36O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h2-17H2,1H3,(H,19,20)",QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,1,1.6743172197740748
30697,NPC12137,"InChI=1S/C16H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16(17)18/h14-15H,2-13H2,1H3,(H,17,18)",ZVRMGCSSSYZGSM-UHFFFAOYSA-N,CCCCCCCCCCCCCC=CC(=O)O,1,1.9878054712407849
30703,NPC90221,"InChI=1S/C5H8O4/c1-2-9-5(8)3-4(6)7/h2-3H2,1H3,(H,6,7)",HGINADPHJQTSKN-UHFFFAOYSA-N,CCOC(=O)CC(=O)O,0,1.8865617864897697
30744,NPC54243,"InChI=1S/C17H14O2/c18-16-12-14(11-10-13-6-2-1-3-7-13)19-17-9-5-4-8-15(16)17/h1-9,12H,10-11H2",VNZNWFQJBFLELF-UHFFFAOYSA-N,O=c1cc(CCc2ccccc2)oc2ccccc12,0,1.8130297127552861
30789,NPC255676,"InChI=1S/C14H12O2/c15-14(16)13-9-5-4-8-12(13)10-11-6-2-1-3-7-11/h1-9H,10H2,(H,15,16)",FESDHLLVLYZNFY-UHFFFAOYSA-N,O=C(O)c1ccccc1Cc1ccccc1,0,1.4172598465857895
30812,NPC256717,"InChI=1S/C12H24O2/c1-10(2)6-5-9-14-12(13)8-7-11(3)4/h10-11H,5-9H2,1-4H3",BQOKYGYERMXUDU-UHFFFAOYSA-N,CC(C)CCCOC(=O)CCC(C)C,0,1.9561995046110567
30827,NPC90704,"InChI=1S/C18H36/c1-3-5-7-9-11-13-15-17-18-16-14-12-10-8-6-4-2/h17-18H,3-16H2,1-2H3/b18-17+",HSNQNPCNYIJJHT-ISLYRVAYSA-N,CCCCCCCC/C=C/CCCCCCCC,1,1.7757078040459628
30897,NPC481406,"InChI=1S/C16H18O3/c1-11-5-13(17-3)9-15(7-11)19-16-8-12(2)6-14(10-16)18-4/h5-10H,1-4H3",HVRNYRWEDYWVRI-UHFFFAOYSA-N,COc1cc(C)cc(Oc2cc(C)cc(OC)c2)c1,0,1.7933170646479972
30939,NPC240664,"InChI=1S/C8H8O3/c1-11-7-4-2-3-6(5-7)8(9)10/h2-5H,1H3,(H,9,10)",XHQZJYCNDZAGLW-UHFFFAOYSA-N,COc1cccc(C(=O)O)c1,0,1.2810587978356924
30946,NPC322892,"InChI=1S/C9H18O2/c1-3-5-6-7-8-11-9(10)4-2/h3-8H2,1-2H3",GOKKOFHHJFGZHW-UHFFFAOYSA-N,CCCCCCOC(=O)CC,0,1.7622726439895384
30954,NPC111402,"InChI=1S/C11H22/c1-2-3-5-8-11-9-6-4-7-10-11/h11H,2-10H2,1H3",HLTMUYBTNSVOFY-UHFFFAOYSA-N,CCCCCC1CCCCC1,0,1.6374729324510753
30993,NPC105513,"InChI=1S/C11H17NO3/c1-13-9-6-8(4-5-12)7-10(14-2)11(9)15-3/h6-7H,4-5,12H2,1-3H3",RHCSKNNOAZULRK-UHFFFAOYSA-N,COc1cc(CCN)cc(OC)c1OC,0,1.7866944696481948
31049,NPC140395,"InChI=1S/C12H14O3/c1-3-15-12(13)9-6-10-4-7-11(14-2)8-5-10/h4-9H,3H2,1-2H3/b9-6-",DHNGCHLFKUPGPX-TWGQIWQCSA-N,CCOC(=O)/C=C\c1ccc(OC)cc1,0,1.6356605913313889
31072,NPC120924,"InChI=1S/C18H16O5/c1-20-12-6-4-11(5-7-12)14-10-23-15-9-17(22-3)16(21-2)8-13(15)18(14)19/h4-10H,1-3H3",YHXIOAVHEXKZCQ-UHFFFAOYSA-N,COc1ccc(-c2coc3cc(OC)c(OC)cc3c2=O)cc1,0,1.9446453351040098
31228,NPC146422,"InChI=1S/C8H11NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5,10-11H,3-4,9H2",VYFYYTLLBUKUHU-UHFFFAOYSA-N,NCCc1ccc(O)c(O)c1,0,1.953146490143384
31305,NPC147028,"InChI=1S/C12H10O2/c1-9-7-11(13)8-12(14-9)10-5-3-2-4-6-10/h2-8H,1H3",PEYODCCEJQCEBL-UHFFFAOYSA-N,Cc1cc(=O)cc(-c2ccccc2)o1,0,1.955727893384445
31358,NPC44808,"InChI=1S/C17H16O3/c1-18-13-6-7-15-11(8-13)4-5-12-9-14(19-2)10-16(20-3)17(12)15/h4-10H,1-3H3",XMQKMUPVLZWRKF-UHFFFAOYSA-N,COc1ccc2c(ccc3cc(OC)cc(OC)c32)c1,0,1.8882251071323282
31360,NPC229497,"InChI=1S/C20H24O3/c1-23-20-15-17(12-14-19(20)22)11-13-18(21)10-6-5-9-16-7-3-2-4-8-16/h2-4,7-8,12,14-15,22H,5-6,9-11,13H2,1H3",TXELARZTKDBEKS-UHFFFAOYSA-N,COc1cc(CCC(=O)CCCCc2ccccc2)ccc1O,0,1.859686626120686
31362,NPC139658,"InChI=1S/C9H13N/c1-10-8-7-9-5-3-2-4-6-9/h2-6,10H,7-8H2,1H3",SASNBVQSOZSTPD-UHFFFAOYSA-N,CNCCc1ccccc1,0,1.3757982791423569
31419,NPC49127,"InChI=1S/C10H11ClO/c11-8-4-7-10(12)9-5-2-1-3-6-9/h1-3,5-6H,4,7-8H2",GHEFQKHLHFXSBR-UHFFFAOYSA-N,O=C(CCCCl)c1ccccc1,0,1.6099510636702803
31489,NPC217720,"InChI=1S/C9H10O/c1-7-3-4-8(2)9(5-7)6-10/h3-6H,1-2H3",SMUVABOERCFKRW-UHFFFAOYSA-N,Cc1ccc(C)c(C=O)c1,0,1.8827155205216677
31513,NPC118511,"InChI=1S/C11H11NO/c1-8-6-7-9-4-3-5-10(13-2)11(9)12-8/h3-7H,1-2H3",OQXVXPBDSJQYRR-UHFFFAOYSA-N,COc1cccc2ccc(C)nc12,0,1.6614626190316937
31576,NPC106157,"InChI=1S/C6H12O2/c1-5(2)4-6(7)8-3/h5H,4H2,1-3H3",OQAGVSWESNCJJT-UHFFFAOYSA-N,COC(=O)CC(C)C,0,1.7753414072379954
31580,NPC186098,"InChI=1S/C9H10O3/c1-6(10)8-4-3-7(12-2)5-9(8)11/h3-5,11H,1-2H3",UILPJVPSNHJFIK-UHFFFAOYSA-N,COc1ccc(C(C)=O)c(O)c1,0,1.6939386767924542
31603,NPC243289,"InChI=1S/C18H16O2/c19-18(14-13-17-10-5-2-6-11-17)20-15-7-12-16-8-3-1-4-9-16/h1-14H,15H2/b12-7+,14-13+",NQBWNECTZUOWID-MZXMXVKLSA-N,O=C(/C=C/c1ccccc1)OC/C=C/c1ccccc1,0,1.9216344394592344
31775,NPC154275,"InChI=1S/C10H12O4/c1-12-8-5-4-7(10(11)14-3)6-9(8)13-2/h4-6H,1-3H3",BIGQPYZPEWAPBG-UHFFFAOYSA-N,COC(=O)c1ccc(OC)c(OC)c1,0,1.376260342777158
31786,NPC485347,"InChI=1S/C13H16O2/c1-2-3-5-10-12(14)13(15)11-8-6-4-7-9-11/h4,6-9H,2-3,5,10H2,1H3",BEBNXVWFUWXUIB-UHFFFAOYSA-N,CCCCCC(=O)C(=O)c1ccccc1,0,1.7531386133094102
31856,NPC116518,"InChI=1S/C10H12/c1-3-9-5-7-10(4-2)8-6-9/h3,5-8H,1,4H2,2H3",WHFHDVDXYKOSKI-UHFFFAOYSA-N,C=Cc1ccc(CC)cc1,0,1.6890177183238642
31908,NPC199137,"InChI=1S/C20H38/c1-3-5-7-9-11-13-15-17-19-20-18-16-14-12-10-8-6-4-2/h3-4H,1-2,5-20H2",AWJFCAXSGQLCKK-UHFFFAOYSA-N,C=CCCCCCCCCCCCCCCCCC=C,1,1.7162721423484228
31928,NPC469516,"InChI=1S/C18H17NO3/c20-18(9-7-14-4-2-1-3-5-14)19-11-10-15-6-8-16-17(12-15)22-13-21-16/h1-9,12H,10-11,13H2,(H,19,20)/b9-7+",VLYAGIXYMUMJMN-VQHVLOKHSA-N,O=C(C=Cc1ccccc1)NCCc1ccc2c(c1)OCO2,0,1.9393117595536218
32056,NPC480850,"InChI=1S/C8H12N2/c9-10-7-6-8-4-2-1-3-5-8/h1-5,10H,6-7,9H2",RMUCZJUITONUFY-UHFFFAOYSA-N,NNCCc1ccccc1,0,1.7159600828558865
32071,NPC481151,"InChI=1S/C14H11Cl2NO2/c15-10-5-3-6-11(16)14(10)17-12-7-2-1-4-9(12)8-13(18)19/h1-7,17H,8H2,(H,18,19)",DCOPUUMXTXDBNB-UHFFFAOYSA-N,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0,1.868950540041208
32102,NPC179103,"InChI=1S/C16H32/c1-3-5-7-9-11-13-15-16-14-12-10-8-6-4-2/h3H,1,4-16H2,2H3",GQEZCXVZFLOKMC-UHFFFAOYSA-N,C=CCCCCCCCCCCCCCC,1,1.84715884324131
32132,NPC98871,"InChI=1S/C13H24O4/c1-16-12(14)10-8-6-4-3-5-7-9-11-13(15)17-2/h3-11H2,1-2H3",LADJFIHHYMBJHB-UHFFFAOYSA-N,COC(=O)CCCCCCCCCC(=O)OC,0,1.7348537912867883
32214,NPC160590,"InChI=1S/C20H40O2/c1-3-5-7-9-11-13-15-17-19-22-20(21)18-16-14-12-10-8-6-4-2/h3-19H2,1-2H3",XAKXZZPEUKNHMA-UHFFFAOYSA-N,CCCCCCCCCCOC(=O)CCCCCCCCC,1,1.849987093450494
32241,NPC27392,InChI=1S/C15H8O3/c16-8-9-5-6-12-13(7-9)15(18)11-4-2-1-3-10(11)14(12)17/h1-8H,XBWFYFHSIFEXMY-UHFFFAOYSA-N,O=Cc1ccc2c(c1)C(=O)c1ccccc1C2=O,0,1.9421158784806032
32261,NPC144908,"InChI=1S/C21H44/c1-4-7-10-13-16-19-21(18-15-12-9-6-3)20-17-14-11-8-5-2/h21H,4-20H2,1-3H3",FASYBMUJVAMAFB-UHFFFAOYSA-N,CCCCCCCC(CCCCCC)CCCCCCC,1,1.6911446994342079
32299,NPC247553,"InChI=1S/C9H6O3/c10-7-3-1-6-2-4-9(11)12-8(6)5-7/h1-5,10H",ORHBXUUXSCNDEV-UHFFFAOYSA-N,O=c1ccc2ccc(O)cc2o1,0,1.9979040048467507
32321,NPC12714,"InChI=1S/C9H12O2/c1-7-4-5-8(10-2)9(6-7)11-3/h4-6H,1-3H3",GYPMBQZAVBFUIZ-UHFFFAOYSA-N,COc1ccc(C)cc1OC,0,1.2346511055279983
32423,NPC24506,"InChI=1S/C10H22O/c1-2-3-4-5-6-7-8-9-10-11/h11H,2-10H2,1H3",MWKFXSUHUHTGQN-UHFFFAOYSA-N,CCCCCCCCCCO,0,1.5995432643369316
32453,NPC133298,"InChI=1S/C8H8O3/c1-5-4-6(8(10)11)2-3-7(5)9/h2-4,9H,1H3,(H,10,11)",LTFHNKUKQYVHDX-UHFFFAOYSA-N,Cc1cc(C(=O)O)ccc1O,0,1.6065669145465655
32459,NPC322358,"InChI=1S/C9H10O3/c1-12-8-4-2-3-7(5-8)6-9(10)11/h2-5H,6H2,1H3,(H,10,11)",LEGPZHPSIPPYIO-UHFFFAOYSA-N,COc1cccc(CC(=O)O)c1,0,1.4307387642050422
32538,NPC114682,"InChI=1S/C9H10O3/c10-6-5-9(12)7-1-3-8(11)4-2-7/h1-4,10-11H,5-6H2",LTEPZFZSPZASKJ-UHFFFAOYSA-N,O=C(CCO)c1ccc(O)cc1,0,1.7981947082609864
32652,NPC246588,"InChI=1S/C14H14/c1-3-7-13(8-4-1)11-12-14-9-5-2-6-10-14/h1-10H,11-12H2",QWUWMCYKGHVNAV-UHFFFAOYSA-N,c1ccc(CCc2ccccc2)cc1,0,1.014182862295245
32653,NPC227986,"InChI=1S/C9H20/c1-3-5-7-9-8-6-4-2/h3-9H2,1-2H3",BKIMMITUMNQMOS-UHFFFAOYSA-N,CCCCCCCCC,0,1.2626212902326763
32721,NPC318441,"InChI=1S/C13H12O3/c1-8-4-3-5-10-11(8)6-9(16-2)7-12(10)13(14)15/h3-7H,1-2H3,(H,14,15)",LBYWDHUJYQYMJV-UHFFFAOYSA-N,COc1cc(C(=O)O)c2cccc(C)c2c1,0,1.763985188635047
32808,NPC100551,"InChI=1S/C7H6O3/c8-6-4-2-1-3-5(6)7(9)10/h1-4,8H,(H,9,10)",YGSDEFSMJLZEOE-UHFFFAOYSA-N,O=C(O)c1ccccc1O,0,1.4251103923165402
32826,NPC482511,"InChI=1S/C22H22O4/c1-23-17-12-10-16(11-13-17)20-19(24-2)14-18(15-8-6-5-7-9-15)21(25-3)22(20)26-4/h5-14H,1-4H3",WCTFDPFXPSTRGM-UHFFFAOYSA-N,COc1ccc(-c2c(OC)cc(-c3ccccc3)c(OC)c2OC)cc1,1,1.9029567243908954
