ID,scaffold_smiles,mean_shap,effect,tsne_x,tsne_y
Train: Pos 899,c1ccc(-c2ccc3cc[nH]c3c2)cc1,0.000984159,positive,-8.9804,4.3044834
Train: Pos 900,c1ccc(CNCCC(c2ccccc2)c2ccccc2)cc1,0.00098399,positive,30.747578,-19.11094
Train: Pos 901,O=C(NC(=S)NNC(=O)c1ccco1)c1ccccc1,0.000983186,positive,13.138153,-48.839012
Train: Pos 902,O=C1c2ccc(Nc3ccccc3)cc2CCc2cc(OCC3COCO3)ccc21,0.000983154,positive,50.45974,-35.271305
Train: Pos 903,N=C(N=c1nccc[nH]1)Nc1ccccc1,0.000983042,positive,-22.758883,-15.399072
Train: Pos 904,O=C(CN1C(=O)SC(=Cc2ccccc2)C1=O)NC1CCS(=O)(=O)C1,0.000982757,positive,41.536648,-2.4646225
Train: Pos 905,O=C(NC(=S)NNC(=O)C1CC1c1ccccc1)c1ccccc1,0.000981994,positive,14.580561,-45.107235
Train: Pos 906,O=C1CCc2c1oc(=O)c1ccccc21,0.000981943,positive,-5.531153,20.77071
Train: Pos 907,O=C(Nc1ccc2oc(-c3cccnc3)nc2c1)c1ccco1,0.000981327,positive,-17.742601,-39.918346
Train: Pos 908,C(Cc1nc(-c2ccccc2)cs1)=Nc1ccccn1,0.000980935,positive,-13.790526,-7.547734
Train: Pos 909,O=c1cc(-c2ccccc2)oc2cc3occc3cc12,0.000980873,positive,-18.641964,18.794716
Train: Pos 910,c1ccc(CCCc2cc3ccc4ccccc4c3[nH]2)cc1,0.000980693,positive,-15.359812,12.614844
Train: Pos 911,O=C(CCN1C(=O)C(=Cc2ccccc2)SC1=S)N1CCNCC1,0.000979995,positive,41.715336,0.95131403
Train: Pos 912,O=C1C=CC2CCCCC2C1,0.000978901,positive,7.9362016,23.821629
Train: Pos 913,O=C(C1CCOCC1)N1CC(=O)N2CC(c3ccc(C#CCc4ccccc4)cc3)C2C1,0.000978422,positive,57.660183,3.4654644
Train: Pos 914,C1CCC2(CCCO2)OC1,0.000978355,positive,4.2077045,21.208939
Train: Pos 915,O=C1C=CC(=Cc2ccc(-c3ccccc3)o2)O1,0.000978314,positive,-36.280865,18.313543
Train: Pos 916,O=C(c1cc(-c2ccco2)nc2ccccc12)N1CCCCC1,0.00097768,positive,-47.138172,-36.773865
Train: Pos 917,N=C1C(=Cc2ccccc2)C(=O)N=C2SC=C(c3ccccc3)N12,0.000976784,positive,20.269444,6.9339705
Train: Pos 918,O=C(Nc1ccc(N2CCN(C(=O)c3cccs3)CC2)cc1)c1ccco1,0.00097662,positive,-15.581304,-38.959156
Train: Pos 919,O=C(CC1CCC2C(COCCCN2C(=O)Nc2ccc3c(c2)OCO3)O1)N1CCNCC1,0.000976472,positive,34.880363,-26.34758
Train: Pos 920,O=C(NN=Cc1c[nH]c2ccccc12)c1ccc2c(c1)OCO2,0.000976156,positive,-36.746807,-25.479452
Train: Pos 921,O=c1c(-c2ccc3c(c2)OCO3)coc2cc3occc3cc12,0.000975908,positive,-19.999838,26.487696
Train: Pos 922,O=C(COc1ccccc1)NN=CC=Cc1ccco1,0.000975087,positive,-40.593655,-27.143787
Train: Pos 923,O=C(OCn1ncccc1=O)c1ccccc1,0.000973993,positive,17.567432,-22.17686
Train: Pos 924,O=C1NC(=O)N(c2ccccc2)C(=O)C1=Cc1c[nH]c2ccccc12,0.000973496,positive,-25.538258,38.89357
Train: Pos 925,O=C(NNc1ccccc1)Nc1ccccc1,0.000972771,positive,-1.9559519,-35.021416
Train: Pos 926,O=C1CC2=CCCCCC2C1,0.000972147,positive,7.3026166,20.200722
Train: Pos 927,O=c1cc(CCc2ccccc2)oc2c1C1CC(C2)Oc2c1ccc1c(=O)cc(CCc3ccccc3)oc21,0.000969937,positive,39.43601,35.30013
Train: Pos 928,c1ccc2c(c1)[nH]c1cnccc12,0.00096971,positive,-8.7877865,13.791677
Train: Pos 929,O=c1ccn(-c2ccc3c(c2)CCC3)c2nc(Nc3cccc(N4CCNCC4)c3)ncc12,0.00096966,positive,-27.671883,57.946537
Train: Pos 930,c1cc2cc(c1)Oc1ccc(cc1)CC1NCCc3cc4c(c(c31)Oc1ccc3c(c1)C(C2)NCC3)OCO4,0.000969469,positive,-11.761718,41.63057
Train: Pos 931,O=C(OC1CCC2C(=O)CC=C3CC3CC=CCC12)c1ccccc1,0.000968823,positive,54.652477,-16.24966
Train: Pos 932,O=C(C1CCOCC1)N1CC(c2ccc(C#Cc3ccccc3)cc2)C1,0.000968567,positive,54.482353,-0.45162132
Train: Pos 933,O=c1c2cnc(Nc3ccc(OCCCN4CCCCC4)cc3)nc2n2c3ccccc3nc2n1-c1ccccc1,0.000967889,positive,-48.709183,41.23122
Train: Pos 934,O=C(C=NC(=O)C12CC3CC(CC(C3)C1)C2)NNC=C1CCC(Cc2ccccc2)=C1N1CCOCC1,0.000967425,positive,6.5132284,-3.935668
Train: Pos 935,O=C(NN=Cc1ccc(OC(=O)c2ccccc2)cc1)c1ccccc1,0.000966745,positive,-30.143145,-33.477608
Train: Pos 936,O=C1C=CC2=C(C1)OC(c1ccc3c(c1)OCO3)CC2,0.000966214,positive,14.163832,52.297993
Train: Pos 937,O=C1OC2(CCCCC2)OC(=O)C1=Cc1ccccc1,0.000965245,positive,20.762999,4.1511497
Train: Pos 938,O=c1ccn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccc(CCN4CCOCC4)cc3)ncc12,0.000965223,positive,-26.827354,58.86155
Train: Pos 939,N=C1NC(=O)C(=Cc2cccnc2)S1,0.000964953,positive,26.343946,5.712646
Train: Pos 940,c1ccc2sc(Oc3ccc(OCCN4CCOCC4)cc3)nc2c1,0.000964879,positive,-53.364082,27.63621
Train: Pos 941,O=C(NC(=S)NNC(=O)c1cccs1)c1ccccc1,0.000964279,positive,13.398873,-49.648994
Train: Pos 942,O=C1C(=Cc2ccccc2)Oc2cc(OCC(=O)N3CCCCC3)ccc21,0.000964168,positive,28.035402,0.620915
Train: Pos 943,O=C(C=Cc1ccccc1)Nc1ccc2ncccc2c1,0.000963956,positive,23.836514,-9.8377905
Train: Pos 944,O=C(NCCN1C(=O)SC(=Cc2ccccc2)C1=O)c1cc2ccccc2s1,0.000963438,positive,39.20514,-4.1555886
Train: Pos 945,O=C(Nc1ccc(N2CCOCC2)cc1)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,0.000963326,positive,-30.57308,19.528704
Train: Pos 946,O=C(Nc1cccc2cnccc12)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.000962829,positive,-24.672018,-64.43167
Train: Pos 947,c1ccc(-c2ncnc(-c3ccccc3)n2)cc1,0.000962156,positive,-8.349569,-4.03297
Train: Pos 948,O=C(Nc1ccccc1)c1cc(-c2ccccc2)nc2ccccc12,0.000961221,positive,-49.878613,-31.737524
Train: Pos 949,O=C1CCC(=O)C1=O,0.000961031,positive,1.4369588,18.962296
Train: Pos 950,O=C(C=Cc1ccccc1)Nc1ccnn1-c1nc2ccccc2[nH]1,0.000958586,positive,-46.42136,-22.202595
Train: Pos 951,O=C(c1ccccc1)c1ccc2ccccn12,0.000958252,positive,3.483373,-19.866434
Train: Pos 952,O=C(Nc1ccc(S(=O)(=O)Nc2ccon2)cc1)c1cc(-c2ccccc2)nc2ccccc12,0.000957426,positive,-50.928837,-31.269001
Train: Pos 953,S=c1[nH]nc(C2CCCCC2)n1N=Cc1ccncc1,0.000957302,positive,1.098756,48.22521
Train: Pos 954,O=C1OC(c2ccccc2)=NC1=CN1CC2CC(C1)c1cccc(=O)n1C2,0.000956886,positive,-33.446934,15.590874
Train: Pos 955,O=C(Nc1nc2cc3c(cc2s1)OCCO3)c1ccco1,0.000956471,positive,-36.592464,-18.819727
Train: Pos 956,O=C1CN2C(=NN1)COc1cc(-c3ccccc3)c(C3CCNC3)cc12,0.000956428,positive,8.3046465,53.40623
Train: Pos 957,O=C(OC1CC=CCC2CCCC21)c1ccccc1,0.00095598,positive,12.621556,-20.773664
Train: Pos 958,c1ccc(Cc2ccc(CCc3ccccc3Cc3ccccc3)c(Cc3ccccc3)c2)cc1,0.000955121,positive,30.973925,14.948638
Train: Pos 959,O=C(c1ccccc1)n1ncc2cc3ccccc3nc21,0.000954686,positive,-20.180387,11.64678
Train: Pos 960,O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)C(CC2CCCCC2)NC(=O)CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CSCCN1,0.000954164,positive,41.888134,46.413326
Train: Pos 961,O=C1C(=Cc2ccccc2)SC(=Nc2ccccc2)N1CCc1c[nH]c2ccccc12,0.000953266,positive,23.475916,7.718891
Train: Pos 962,O=C1c2ccccc2-c2cccc3ccnc1c23,0.0009525,positive,1.9451071,9.217023
Train: Pos 963,C=C1COc2c1ccc1c3c(ccc21)CCCC3,0.000951994,positive,1.3645295,20.902922
Train: Pos 964,O=C(NN=Cc1cccnc1)c1ccccn1,0.000951798,positive,-29.263567,-27.234598
Train: Pos 965,O=C(CCN1C(=O)C(=Cc2ccccc2)SC1=S)N1CCCC1,0.000951569,positive,41.615635,0.85354716
Train: Pos 966,O=C1CCc2ccc(OC3CCCC3)cc21,0.000951514,positive,40.625813,23.571758
Train: Pos 967,O=C1CCc2ccc(OC3CCCCC3)cc21,0.000951514,positive,40.62008,23.575085
Train: Pos 968,O=c1cc(Cn2ncccc2=O)c2ccccc2o1,0.00095115,positive,-15.447666,17.61976
Train: Pos 969,c1ccc(-c2ncc(N3CCCCC3)o2)cc1,0.000950672,positive,-11.010249,0.8012134
Train: Pos 970,O=C1NCCC(CNCc2ccc(-c3ccccc3)cc2)Oc2c(NS(=O)(=O)c3c[nH]cn3)cccc21,0.000949709,positive,24.61062,-53.532448
Train: Pos 971,c1ccc2c(Nc3ccc4c(c3)OCCO4)ncnc2c1,0.000948195,positive,-37.320107,0.30945513
Train: Pos 972,O=C1C=C2C=CNC=C2C(=O)C1,0.000947847,positive,-0.2774253,16.355911
Train: Pos 973,O=C(Nc1ccc(C2CCCCC2)cc1)c1cc[nH]n1,0.000947646,positive,-21.864729,-22.634605
Train: Pos 974,O=C(NN=Cc1cccc(Cn2cccn2)c1)c1ccccc1,0.000947407,positive,-32.373936,-33.86453
Train: Pos 975,O=C1Cc2cc(NS(=O)(=O)c3cccs3)ccc2OC(CNCc2ccccc2)CCN1,0.000947213,positive,46.905754,-19.047703
Train: Pos 976,O=C(C(=Cc1ccccc1)c1nc2ccccc2[nH]1)c1ccccc1,0.000946917,positive,-38.08523,5.914573
Train: Pos 977,O=C(Nc1nc(-c2ccccc2)cs1)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,0.000945971,positive,-22.00863,-19.05215
Train: Pos 978,O=C(NC1CC1)c1ccc(=O)n(Cc2ccc3[nH]cnc3c2)c1,0.000945949,positive,52.69963,35.360416
Train: Pos 979,O=C1C2CC=CCC2C(c2ccccc2)=NN1Cc1ccc(CN2CCNCC2)cc1,0.000944792,positive,-0.00873969,56.19452
Train: Pos 980,C(=Nc1cccc2c(N=Cc3ccco3)cccc12)c1ccco1,0.00094438,positive,-0.5105866,11.820618
Train: Pos 981,O=C(Cc1cccc(C(=O)c2ccccc2)c1)NCCCOc1ccccc1,0.000941172,positive,30.249367,-40.33053
Train: Pos 982,C(=Cc1cnc2ccccc2n1)c1ccc2c(c1)OCO2,0.000940618,positive,-13.603764,25.048706
Train: Pos 983,C(=NNc1ccncc1)c1ccncc1,0.000939943,positive,-5.5800524,-12.467385
Train: Pos 984,C(=Cc1ccc(-c2ccccc2)o1)c1nc2ccccc2[nH]1,0.000939428,positive,-37.837193,11.046706
Train: Pos 985,O=C(NC1CCCCC1)C(Nc1ccccc1)c1cccnc1,0.000939348,positive,42.024254,7.528995
Train: Pos 986,O=C(Nc1ccc(CNCCc2cccc3[nH]c(=O)ccc23)cc1)OCCNC1CCC(OC(=O)C(c2cccs2)c2cccs2)CC1,0.00093911,positive,22.322245,37.561935
Train: Pos 987,N=C1CC(c2ccccc2)CC(=S)N1,0.000938887,positive,13.510135,11.603593
Train: Pos 988,O=C1NC(=S)SC1=Cc1cc2ccccc2nc1N1CCCCC1,0.000938674,positive,-19.730246,9.720466
Train: Pos 989,O=C(Nc1ccccc1)C(=Cc1ccccc1)C(=O)Nc1ccccc1,0.000938293,positive,-1.666355,-32.802677
Train: Pos 990,N=C1C(=Cc2ccccc2)C(=O)N=C2SC(CC(=O)N3CCCCC3)=NN12,0.000938198,positive,30.885874,-1.4907668
Train: Pos 991,c1ccc(-c2ccc(COC3(c4cccnc4)CNC3)cc2)cc1,0.000937745,positive,31.057442,10.687302
Train: Pos 992,O=C1OC2(CCCC2)OC(=O)C1=Cc1ccccc1,0.000936944,positive,20.739567,4.121911
Train: Pos 993,O=C1C=C2C=CN(CCCCN3C=CC4=CC(=O)CC(=O)C4=C3)C=C2C(=O)C1,0.000936572,positive,-0.46620515,16.262232
Train: Pos 994,C=c1c(=Cc2c[nH]c(=S)s2)ccn1-c1ccccc1,0.000935922,positive,-11.868804,27.478224
Train: Pos 995,O=C(C=Cc1ccccc1)Nc1nc(-c2ccncc2)cs1,0.000935767,positive,-23.9477,-18.412645
Train: Pos 996,O=C(Nc1ccccc1)Nc1ccc(Oc2ccc(NC(=O)Nc3ccccc3)cc2)cc1,0.000935737,positive,-4.514501,-38.121605
Train: Pos 997,O=C1NC(=O)N(c2ccccc2)C(=O)C1=Cc1cccn1-c1ccccc1,0.000935563,positive,-23.966871,39.50529
Train: Pos 998,C(=Cc1nc(-c2ccccc2)cs1)c1ccco1,0.000934753,positive,-13.7150955,-4.509821
Train: Pos 999,C(=Cc1ccccc1)C1=NCCCS1,0.000932855,positive,17.08468,-2.357941
Train: Pos 1000,O=C1C=CC(=NOc2ccccc2)C=C1,0.000931405,positive,0.8596696,12.7155285
Train: Pos 1001,O=C(CNC(=O)c1cc(-c2ccco2)nc2ccccc12)Nc1ccccc1,0.000930096,positive,-47.924194,-35.101624
Train: Pos 1002,O=C(NC1CC1)c1ccc(=O)n(Cc2cccc3cc[nH]c23)c1,0.00093005,positive,54.54693,35.81546
Train: Pos 1003,O=C(CCN1C(=O)SC(=Cc2ccccc2)C1=O)Nc1ccccc1,0.000929975,positive,40.599243,-2.5695214
Train: Pos 1004,O=C(Nc1ccccc1)C(=Cc1ccco1)c1ccccc1,0.000929966,positive,3.0464296,-35.91514
Train: Pos 1005,O=C1Cc2cc(NS(=O)(=O)c3ccccc3)ccc2OC(CNCC2CCCCC2)CCN1,0.000927945,positive,47.237377,-19.205315
Train: Pos 1006,O=C(CNC(=O)c1ccccc1)NN=Cc1ccco1,0.000927823,positive,24.770931,-24.578234
Train: Pos 1007,O=C1C(NS(=O)(=O)c2ccccc2)=CC(=NS(=O)(=O)c2ccccc2)c2ccccc21,0.000927728,positive,2.313046,7.064862
Train: Pos 1008,c1ccc(CNc2nccs2)cc1,0.000927447,positive,-26.70655,-10.38723
Train: Pos 1009,O=C1CCN(C(=O)n2ccc(=O)o2)CC1,0.000926146,positive,49.633904,8.80311
Train: Pos 1010,O=C1NC(=O)N(CCc2ccccc2)C(=O)C1=CC=Cc1ccccc1,0.000926145,positive,24.47894,-2.3366342
Train: Pos 1011,O=C(N1CCN(c2ccccc2)CC1)n1ccc(=O)o1,0.00092609,positive,48.443806,8.975337
Train: Pos 1012,O=C(NC1CCCCC1)N1CC(c2ccccc2-c2ccccc2)C1,0.000925287,positive,-3.3736956,-1.422424
Train: Pos 1013,O=C(Nc1ccc(-c2nc3ccccc3s2)cc1)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.000925276,positive,-26.38105,-61.85885
Train: Pos 1014,O=C1CC(c2cccc(OC3CCCC3)c2)CN1,0.000924772,positive,44.086105,24.335041
Train: Pos 1015,O=C(Nc1c2c(nn1-c1ccccc1)C[SH+]C2)c1ccccc1,0.000924106,positive,4.158449,-41.49175
Train: Pos 1016,O=c1ccn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccc(CCN4CCNCC4)cc3)ncc12,0.000924045,positive,-26.865206,58.731792
Train: Pos 1017,O=C(N1CCCCCCC1)n1ccc(=O)o1,0.000923583,positive,50.239456,9.308919
Train: Pos 1018,O=C(N1CCCCCC1)n1ccc(=O)o1,0.000923583,positive,50.201458,9.281552
Train: Pos 1019,O=C(C=Cc1ccnc2ccccc12)c1cccs1,0.000922686,positive,-22.41502,11.026128
Train: Pos 1020,O=C(Cc1cccc(C(=O)c2ccccc2)c1)NCCCCOc1ccccc1,0.00092182,positive,30.260542,-40.40174
Train: Pos 1021,C(=NNc1nc(Nc2ccccc2)nc(-n2cccn2)n1)c1ccccc1,0.000920976,positive,-43.311,-13.677216
Train: Pos 1022,O=C1C(=Cc2ccc(-c3ccccc3)o2)C=C(c2ccccc2)N1c1ccccc1,0.000920441,positive,-35.11459,20.04862
Train: Pos 1023,C1=CC(=CC=Cc2ccccc2)C=C1,0.000920434,positive,18.30792,-3.2677689
Train: Pos 1024,c1ccc(-c2ncncn2)cc1,0.000919135,positive,-8.377771,-3.820116
Train: Pos 1025,O=C1CCC(C(=O)Nc2cncc(-c3cccc4[nH]ccc34)c2)N1,0.000918361,positive,-4.1357164,49.56874
Train: Pos 1026,O=C(Cc1cccc(C(=O)c2ccccc2)c1)NCCOc1ccccc1,0.000917819,positive,30.249977,-40.19807
Train: Pos 1027,O=c1nc(-c2ccc3c(c2)nc(Cc2ccccc2)n3Cc2ccccc2)[nH]o1,0.000917512,positive,-52.33424,15.290945
Train: Pos 1028,O=C1NC(=S)SC1=C1C(=O)N2CC=Cc3cccc1c32,0.000916901,positive,-1.2564045,17.164373
Train: Pos 1029,c1ccc(N=Nc2cccc3ccccc23)cc1,0.000916901,positive,-7.903979,6.607185
Train: Pos 1030,O=S(=O)(Nc1cccc(S(=O)(=O)N2CCCCC2)c1)c1ccccc1,0.00091669,positive,-21.52375,-37.72144
Train: Pos 1031,O=C1CC2CCC3C4CCCCC4CCC3C2C1,0.000916317,positive,11.285674,31.396648
Train: Pos 1032,O=C(NN=Cc1ccccc1)C(c1ccccc1)c1ccccc1,0.000916126,positive,-31.809782,-36.831924
Train: Pos 1033,O=C1CCC(c2cccn3nccc23)=NN1,0.000915923,positive,-10.888793,55.307777
Train: Pos 1034,c1ccc(Sc2ccccn2)cc1,0.000915529,positive,-17.785599,-1.7459035
Train: Pos 1035,N=C1SC(=Cc2ccco2)C(=O)N1c1nccs1,0.00091539,positive,-8.116545,36.886898
Train: Pos 1036,O=C1C2CC=CCC2C(c2ccccc2)=NN1Cc1ccccc1,0.000914984,positive,0.41298866,55.9223
Train: Pos 1037,O=c1ccn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccccc3)ncc12,0.000914976,positive,-27.357258,58.360023
Train: Pos 1038,O=C1CCCn2cc(-c3ccc(CN4CCNCC4)cc3)c3cnc(nc32)NCCCCN1,0.000914803,positive,3.1266742,70.83839
Train: Pos 1039,O=C(NNC(=S)NC(=O)c1cccs1)c1ccccc1,0.000914309,positive,13.548188,-50.50769
Train: Pos 1040,O=C(N1CCCCC1)n1ccc(=O)o1,0.000914167,positive,50.196716,9.255286
Train: Pos 1041,O=C1C(=O)c2ccccc2C2=C1CCCO2,0.000914142,positive,2.4884388,12.0751915
Train: Pos 1042,C(=NNc1cc(N2CCOCC2)ncn1)c1ccccc1,0.000913443,positive,-40.329647,-13.384292
Train: Pos 1043,O=C(CN(Cc1ccccc1)C(=O)C=CC(=O)c1ccccc1)NC1CCCCC1,0.000912692,positive,16.203747,-13.417505
Train: Pos 1044,O=C(Cc1ccc2c(c1)OCO2)NN=Cc1ccco1,0.000912516,positive,24.90399,-24.490458
Train: Pos 1045,S=C(NN=Cc1ccccc1)Nc1ccccc1,0.000911506,positive,-28.022055,-37.318783
Train: Pos 1046,C1CCC1,0.000911435,positive,2.0785275,18.992367
Train: Pos 1047,O=C(N1CCCC1)n1ccc(=O)o1,0.000908781,positive,49.99018,9.1321
Train: Pos 1048,c1ccc(Cn2c3ccccc3c3cnccc32)cc1,0.000907899,positive,11.903785,-2.4112973
Train: Pos 1049,c1cc2c(c(-c3nccc4c3[nH]c3ccccc34)c1)OCO2,0.000907065,positive,-7.9905167,13.051246
Train: Pos 1050,O=C(N1CCCCC1)n1cc(C2CCCCC2)c(=O)o1,0.000906371,positive,52.707565,12.5497675
Train: Pos 1051,O=C(N1CCCCC1)n1cc(C2CCCC2)c(=O)o1,0.000906371,positive,52.686527,12.552756
Train: Pos 1052,O=C1C(=Cc2ccccc2)SC(=S)N1N1CCOCC1,0.000905452,positive,37.577477,-0.24649204
Train: Pos 1053,O=C(NC1CCCCC1)c1cnc2ccccc2c1,0.000904614,positive,-62.95931,-14.668173
Train: Pos 1054,N=C1SC(=Cc2ccco2)C(=O)N1c1ccc2c(c1)OCO2,0.000904524,positive,-8.120825,36.897038
Train: Pos 1055,c1ccc(COC2CCC3CC4c5ccccc5CC4CC32)cc1,0.000904094,positive,26.325037,14.980351
Train: Pos 1056,O=C1NC(=NS(=O)(=O)c2ccccc2)SC1=Cc1cccnc1,0.000903858,positive,25.764189,8.079053
Train: Pos 1057,N=C1C(=Cc2ccc(OC(=O)c3ccco3)cc2)C(=O)N=C2SN=CN12,0.000903629,positive,20.820301,8.114043
Train: Pos 1058,O=C(Nc1ccc2ccccc2c1)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.000903492,positive,-25.73796,-63.45877
Train: Pos 1059,N=C1C(=Cc2ccccc2)C(=O)N=C2SC(CC(=O)N3CCCC3)=NN12,0.00090233,positive,30.885582,-1.4905238
Train: Pos 1060,O=C(C=Cc1ccco1)N=C(Cc1ccccc1)C(=O)NCCc1nc2ccccc2[nH]1,0.000901047,positive,-39.496067,9.051476
Train: Pos 1061,O=C(N1CCCCC1)n1cc(Cc2cc3ccccc3[nH]2)c(=O)o1,0.000900964,positive,53.180576,9.584161
Train: Pos 1062,O=C(CCc1ccc2occc2c1)c1ccccc1,0.000898643,positive,12.656978,-13.239112
Train: Pos 1063,C(=Nc1ccc(N2CCOCC2)cc1)c1cccc(N=Nc2ccccc2)c1,0.000897332,positive,-14.421651,-10.115362
Train: Pos 1064,N=c1ccn(-c2ccc3ccccc3c2)c2ccccc12,0.000896386,positive,-12.235965,7.333166
Train: Pos 1065,c1ccc(CN2CC3(CNCc4[nH]c5ccccc5c43)C2)cc1,0.000895806,positive,1.967846,-0.08550912
Train: Pos 1066,C(=Cc1nc2ccccc2s1)c1ccc2c(c1)OCO2,0.000894144,positive,-13.60307,25.050829
Train: Pos 1067,C(=Nc1ccccc1)c1cc2ccccc2[nH]1,0.000893879,positive,-16.215797,-8.125743
Train: Pos 1068,c1ccc2c(-c3csc(Nc4ccncn4)n3)cccc2c1,0.000893692,positive,-20.838547,-4.713963
Train: Pos 1069,O=C1CC(=Nc2ccccc2)c2ccccc2C1=O,0.000893644,positive,5.865508,8.123376
Train: Pos 1070,O=c1c2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n2c3ccccc3nc2n1-c1ccccc1,0.000893453,positive,-48.681522,41.27759
Train: Pos 1071,O=C1OC(c2ccccc2)(c2ccccc2)c2ccccc21,0.00089296,positive,-16.883842,15.3955765
Train: Pos 1072,O=C(Nc1ccc(N2CCCCC2)cc1)c1ccco1,0.000892893,positive,-16.149225,-39.56339
Train: Pos 1073,O=C1C=CC2CCCC3C=C(c4ccoc4)C1=C23,0.000890107,positive,0.52293134,13.729829
Train: Pos 1074,C=C1CCC2CCCCC2C1CCC1=CC(=O)OC1,0.000889724,positive,6.331433,31.022484
Train: Pos 1075,O=C1C=CC2C(CCC3C4CC(=O)C(=O)CC4CCC23)C1,0.000889504,positive,9.448322,20.595627
Train: Pos 1076,c1ccc(-c2ccccc2-c2ccccc2)cc1,0.000888921,positive,-5.261366,-1.1334674
Train: Pos 1077,S=c1[nH]nc(-c2ccc3c(c2)nc(Cc2ccccc2)n3Cc2ccccc2)o1,0.000888843,positive,-51.93549,15.851765
Train: Pos 1078,O=C(NC1CC1)c1ccc(=O)n(Cc2cccc3c[nH]nc23)c1,0.000888734,positive,54.40743,35.467796
Train: Pos 1079,c1nc(Sc2nnn[nH]2)c2c3c(sc2n1)CCC3,0.000888556,positive,-30.419752,30.166496
Train: Pos 1080,O=C1C(=NS(=O)(=O)c2cccs2)C([n+]2ccccc2)=Cc2ccccc21,0.000888129,positive,11.06675,3.2996485
Train: Pos 1081,O=C(Nc1cccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1)c1ccsc1,0.000887664,positive,48.797543,-43.286777
Train: Pos 1082,O=C(Nc1ccn(Cc2ccccc2)n1)c1cc[nH]n1,0.000887212,positive,-21.298779,-31.177414
Train: Pos 1083,O=C(Cc1ccccc1)Nc1ccc(OCC2CCO2)cc1,0.000885014,positive,21.637682,-40.946087
Train: Pos 1084,O=C1OC(c2ccccc2)=NC1=Cc1ccc(-c2ccccc2)o1,0.000884221,positive,-35.15653,17.076172
Train: Pos 1085,C=C1Cc2ccccc2N1,0.000883642,positive,-9.766843,29.613823
Train: Pos 1086,O=C(NC1C(=O)N2C=CCSC12)c1cc[nH]n1,0.000883531,positive,31.372099,34.84501
Train: Pos 1087,O=C(NCc1ccccc1)N1CCC(Oc2ncccn2)CC1,0.000883489,positive,41.586662,-25.766394
Train: Pos 1088,O=C(N1CCCCC1)n1cc(C2CCSCC2)c(=O)o1,0.000882581,positive,52.94421,12.518282
Train: Pos 1089,O=C1NC(=O)N(c2ccccc2)C(=O)C1=Cc1c(-c2ccccc2)[nH]c2ccccc12,0.000882113,positive,-25.025248,38.7627
Train: Pos 1090,O=C(NC(CSCc1ccccc1)C(=O)NN=Cc1ccccc1)c1ccccc1,0.000881477,positive,-32.126965,-35.332546
Train: Pos 1091,O=C(NC(=S)NNC(=O)c1conc1-c1ccccc1)c1ccc2c(c1)OCO2,0.00088137,positive,-25.569815,-49.39306
Train: Pos 1092,O=C1N=C(c2ccccc2)SC1=Cc1ccc(Oc2ccccc2)cc1,0.000881262,positive,-2.6708,-16.795341
Train: Pos 1093,O=C(CCCNc1ccccc1)NN=Cc1ccccc1,0.00088108,positive,-33.785557,-38.685497
Train: Pos 1094,O=C(NC1CC1)c1ccc(=O)n(Cc2cccc3c2CCN3)c1,0.000880238,positive,53.662815,35.920757
Train: Pos 1095,O=C1N=C(c2ccccc2)SC1=Cc1cccc2ccccc12,0.000880039,positive,-4.925447,-16.950209
Train: Pos 1096,O=C1C=C2CC3C(=O)CCCC3CC2O1,0.000879826,positive,4.4383693,29.318417
Train: Pos 1097,O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)C(Cc2ccncc2)NC(=O)CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CSCCN1,0.000879591,positive,41.51532,45.908615
Train: Pos 1098,O=C1CCC2=CC3CCCCC3CC12,0.000878428,positive,7.1000915,24.44166
Train: Pos 1099,O=C(Cn1ncccc1=O)N1CCc2ccccc21,0.000878396,positive,20.066322,-23.727617
Train: Pos 1100,O=C(N1CCC(c2ccccc2)CC1)n1ccc(=O)o1,0.000878379,positive,49.342743,10.095039
Train: Pos 1101,O=C(N1CCCCC1)n1nc(-c2ccccc2)nc1SCC1CC1,0.000878279,positive,-9.879273,-23.42496
Train: Pos 1102,O=C(Nc1cccc(CN2CCSCC2)c1)c1ccc2c(c1)CN(c1cncnc1)CC2,0.000876409,positive,20.189865,-65.7927
Train: Pos 1103,O=c1c(=Cc2ccc3c(c2)OCO3)sc2n1C(c1ccccc1)C=CN=2,0.000876292,positive,28.377094,32.449825
