ID,scaffold_smiles,mean_shap,effect
Train: Pos 1022,O=C1C(=Cc2ccc(-c3ccccc3)o2)C=C(c2ccccc2)N1c1ccccc1,0.000920441,positive
Train: Pos 1023,C1=CC(=CC=Cc2ccccc2)C=C1,0.000920434,positive
Train: Pos 1024,c1ccc(-c2ncncn2)cc1,0.000919135,positive
Train: Pos 1025,O=C1CCC(C(=O)Nc2cncc(-c3cccc4[nH]ccc34)c2)N1,0.000918361,positive
Train: Pos 1026,O=C(Cc1cccc(C(=O)c2ccccc2)c1)NCCOc1ccccc1,0.000917819,positive
Train: Pos 1027,O=c1nc(-c2ccc3c(c2)nc(Cc2ccccc2)n3Cc2ccccc2)[nH]o1,0.000917512,positive
Train: Pos 1028,O=C1NC(=S)SC1=C1C(=O)N2CC=Cc3cccc1c32,0.000916901,positive
Train: Pos 1029,c1ccc(N=Nc2cccc3ccccc23)cc1,0.000916901,positive
Train: Pos 1030,O=S(=O)(Nc1cccc(S(=O)(=O)N2CCCCC2)c1)c1ccccc1,0.00091669,positive
Train: Pos 1031,O=C1CC2CCC3C4CCCCC4CCC3C2C1,0.000916317,positive
Train: Pos 1032,O=C(NN=Cc1ccccc1)C(c1ccccc1)c1ccccc1,0.000916126,positive
Train: Pos 1033,O=C1CCC(c2cccn3nccc23)=NN1,0.000915923,positive
Train: Pos 1034,c1ccc(Sc2ccccn2)cc1,0.000915529,positive
Train: Pos 1035,N=C1SC(=Cc2ccco2)C(=O)N1c1nccs1,0.00091539,positive
Train: Pos 1036,O=C1C2CC=CCC2C(c2ccccc2)=NN1Cc1ccccc1,0.000914984,positive
Train: Pos 1037,O=c1ccn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccccc3)ncc12,0.000914976,positive
Train: Pos 1038,O=C1CCCn2cc(-c3ccc(CN4CCNCC4)cc3)c3cnc(nc32)NCCCCN1,0.000914803,positive
Train: Pos 1039,O=C(NNC(=S)NC(=O)c1cccs1)c1ccccc1,0.000914309,positive
Train: Pos 1040,O=C(N1CCCCC1)n1ccc(=O)o1,0.000914167,positive
Train: Pos 1041,O=C1C(=O)c2ccccc2C2=C1CCCO2,0.000914142,positive
Train: Pos 1042,C(=NNc1cc(N2CCOCC2)ncn1)c1ccccc1,0.000913443,positive
Train: Pos 1043,O=C(CN(Cc1ccccc1)C(=O)C=CC(=O)c1ccccc1)NC1CCCCC1,0.000912692,positive
Train: Pos 1044,O=C(Cc1ccc2c(c1)OCO2)NN=Cc1ccco1,0.000912516,positive
Train: Pos 1045,S=C(NN=Cc1ccccc1)Nc1ccccc1,0.000911506,positive
Train: Pos 1046,C1CCC1,0.000911435,positive
Train: Pos 1047,O=C(N1CCCC1)n1ccc(=O)o1,0.000908781,positive
Train: Pos 1048,c1ccc(Cn2c3ccccc3c3cnccc32)cc1,0.000907899,positive
Train: Pos 1049,c1cc2c(c(-c3nccc4c3[nH]c3ccccc34)c1)OCO2,0.000907065,positive
Train: Pos 1050,O=C(N1CCCCC1)n1cc(C2CCCCC2)c(=O)o1,0.000906371,positive
Train: Pos 1051,O=C(N1CCCCC1)n1cc(C2CCCC2)c(=O)o1,0.000906371,positive
Train: Pos 1052,O=C1C(=Cc2ccccc2)SC(=S)N1N1CCOCC1,0.000905452,positive
Train: Pos 1053,O=C(NC1CCCCC1)c1cnc2ccccc2c1,0.000904614,positive
Train: Pos 1054,N=C1SC(=Cc2ccco2)C(=O)N1c1ccc2c(c1)OCO2,0.000904524,positive
Train: Pos 1055,c1ccc(COC2CCC3CC4c5ccccc5CC4CC32)cc1,0.000904094,positive
Train: Pos 1056,O=C1NC(=NS(=O)(=O)c2ccccc2)SC1=Cc1cccnc1,0.000903858,positive
Train: Pos 1057,N=C1C(=Cc2ccc(OC(=O)c3ccco3)cc2)C(=O)N=C2SN=CN12,0.000903629,positive
Train: Pos 1058,O=C(Nc1ccc2ccccc2c1)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.000903492,positive
Train: Pos 1059,N=C1C(=Cc2ccccc2)C(=O)N=C2SC(CC(=O)N3CCCC3)=NN12,0.00090233,positive
Train: Pos 1060,O=C(C=Cc1ccco1)N=C(Cc1ccccc1)C(=O)NCCc1nc2ccccc2[nH]1,0.000901047,positive
Train: Pos 1061,O=C(N1CCCCC1)n1cc(Cc2cc3ccccc3[nH]2)c(=O)o1,0.000900964,positive
Train: Pos 1062,O=C(CCc1ccc2occc2c1)c1ccccc1,0.000898643,positive
Train: Pos 1063,C(=Nc1ccc(N2CCOCC2)cc1)c1cccc(N=Nc2ccccc2)c1,0.000897332,positive
Train: Pos 1064,N=c1ccn(-c2ccc3ccccc3c2)c2ccccc12,0.000896386,positive
Train: Pos 1065,c1ccc(CN2CC3(CNCc4[nH]c5ccccc5c43)C2)cc1,0.000895806,positive
Train: Pos 1066,C(=Cc1nc2ccccc2s1)c1ccc2c(c1)OCO2,0.000894144,positive
Train: Pos 1067,C(=Nc1ccccc1)c1cc2ccccc2[nH]1,0.000893879,positive
Train: Pos 1068,c1ccc2c(-c3csc(Nc4ccncn4)n3)cccc2c1,0.000893692,positive
Train: Pos 1069,O=C1CC(=Nc2ccccc2)c2ccccc2C1=O,0.000893644,positive
Train: Pos 1070,O=c1c2cnc(Nc3ccc(N4CCNCC4)cc3)nc2n2c3ccccc3nc2n1-c1ccccc1,0.000893453,positive
Train: Pos 1071,O=C1OC(c2ccccc2)(c2ccccc2)c2ccccc21,0.00089296,positive
Train: Pos 1072,O=C(Nc1ccc(N2CCCCC2)cc1)c1ccco1,0.000892893,positive
Train: Pos 1073,O=C1C=CC2CCCC3C=C(c4ccoc4)C1=C23,0.000890107,positive
Train: Pos 1074,C=C1CCC2CCCCC2C1CCC1=CC(=O)OC1,0.000889724,positive
Train: Pos 1075,O=C1C=CC2C(CCC3C4CC(=O)C(=O)CC4CCC23)C1,0.000889504,positive
Train: Pos 1076,c1ccc(-c2ccccc2-c2ccccc2)cc1,0.000888921,positive
Train: Pos 1077,S=c1[nH]nc(-c2ccc3c(c2)nc(Cc2ccccc2)n3Cc2ccccc2)o1,0.000888843,positive
Train: Pos 1078,O=C(NC1CC1)c1ccc(=O)n(Cc2cccc3c[nH]nc23)c1,0.000888734,positive
Train: Pos 1079,c1nc(Sc2nnn[nH]2)c2c3c(sc2n1)CCC3,0.000888556,positive
Train: Pos 1080,O=C1C(=NS(=O)(=O)c2cccs2)C([n+]2ccccc2)=Cc2ccccc21,0.000888129,positive
Train: Pos 1081,O=C(Nc1cccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1)c1ccsc1,0.000887664,positive
Train: Pos 1082,O=C(Nc1ccn(Cc2ccccc2)n1)c1cc[nH]n1,0.000887212,positive
Train: Pos 1083,O=C(Cc1ccccc1)Nc1ccc(OCC2CCO2)cc1,0.000885014,positive
Train: Pos 1084,O=C1OC(c2ccccc2)=NC1=Cc1ccc(-c2ccccc2)o1,0.000884221,positive
Train: Pos 1085,C=C1Cc2ccccc2N1,0.000883642,positive
Train: Pos 1086,O=C(NC1C(=O)N2C=CCSC12)c1cc[nH]n1,0.000883531,positive
Train: Pos 1087,O=C(NCc1ccccc1)N1CCC(Oc2ncccn2)CC1,0.000883489,positive
Train: Pos 1088,O=C(N1CCCCC1)n1cc(C2CCSCC2)c(=O)o1,0.000882581,positive
Train: Pos 1089,O=C1NC(=O)N(c2ccccc2)C(=O)C1=Cc1c(-c2ccccc2)[nH]c2ccccc12,0.000882113,positive
Train: Pos 1090,O=C(NC(CSCc1ccccc1)C(=O)NN=Cc1ccccc1)c1ccccc1,0.000881477,positive
Train: Pos 1091,O=C(NC(=S)NNC(=O)c1conc1-c1ccccc1)c1ccc2c(c1)OCO2,0.00088137,positive
Train: Pos 1092,O=C1N=C(c2ccccc2)SC1=Cc1ccc(Oc2ccccc2)cc1,0.000881262,positive
Train: Pos 1093,O=C(CCCNc1ccccc1)NN=Cc1ccccc1,0.00088108,positive
Train: Pos 1094,O=C(NC1CC1)c1ccc(=O)n(Cc2cccc3c2CCN3)c1,0.000880238,positive
Train: Pos 1095,O=C1N=C(c2ccccc2)SC1=Cc1cccc2ccccc12,0.000880039,positive
Train: Pos 1096,O=C1C=C2CC3C(=O)CCCC3CC2O1,0.000879826,positive
Train: Pos 1097,O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)C(Cc2ccncc2)NC(=O)CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CSCCN1,0.000879591,positive
Train: Pos 1098,O=C1CCC2=CC3CCCCC3CC12,0.000878428,positive
Train: Pos 1099,O=C(Cn1ncccc1=O)N1CCc2ccccc21,0.000878396,positive
Train: Pos 1100,O=C(N1CCC(c2ccccc2)CC1)n1ccc(=O)o1,0.000878379,positive
Train: Pos 1101,O=C(N1CCCCC1)n1nc(-c2ccccc2)nc1SCC1CC1,0.000878279,positive
Train: Pos 1102,O=C(Nc1cccc(CN2CCSCC2)c1)c1ccc2c(c1)CN(c1cncnc1)CC2,0.000876409,positive
Train: Pos 1103,O=c1c(=Cc2ccc3c(c2)OCO3)sc2n1C(c1ccccc1)C=CN=2,0.000876292,positive
Train: Pos 1104,C1=Cc2ncncc2N(Cc2ccccc2)c2ccccc21,0.000875824,positive
Train: Pos 1105,O=C(N=CCc1ccc(-c2ccccc2)o1)c1ccccc1,0.000874973,positive
Train: Pos 1106,O=C1CC(=Nc2ccccc2)C(=O)c2ccccc21,0.000874713,positive
Train: Pos 1107,O=C(NN=Cc1cccs1)c1cccnc1,0.000874695,positive
Train: Pos 1108,O=C1NN=CC1=Cc1cn(-c2ccccc2)nc1-c1ccccc1,0.000874334,positive
Train: Pos 1109,O=C1CCOc2cc3ccccc3cc21,0.000874272,positive
Train: Pos 1110,O=c1ccoc(C(Nc2ccccn2)c2ccccc2)c1,0.000874119,positive
Train: Pos 1111,O=C1CC(c2ccccc2)Oc2c1ccc1c2CCCO1,0.000873611,positive
Train: Pos 1112,O=C(NC1CCC1)c1ccc(=O)n(Cc2ccccc2)c1,0.000872862,positive
Train: Pos 1113,O=C1C2CCC2C(c2ccccc2)=NN1Cc1ccc(CN2CCOCC2)cc1,0.000872719,positive
Train: Pos 1114,O=c1cc(-c2ccc3c(c2)OCO3)oc2c1ccc1occc12,0.000871511,positive
Train: Pos 1115,O=C(N1CCC(c2ccccc2)CC1)n1cc(C2CCCC2)c(=O)o1,0.000870677,positive
Train: Pos 1116,O=C1c2ccc(Nc3ccccc3)cc2CCc2ccc(OCCN3CCOCC3)cc21,0.000870546,positive
Train: Pos 1117,O=C1c2ccc(Nc3ccccc3)cc2CCc2cc(OCCN3CCOCC3)ccc21,0.000870546,positive
Train: Pos 1118,c1cc(N2C3CCC2COC3)nc(Nc2cn[nH]c2)n1,0.000869754,positive
Train: Pos 1119,O=C1C=CCC(CC2CC=CCCC3=C(C2)C(=O)OC3=O)O1,0.000868356,positive
Train: Pos 1120,O=C(NC1CCC1)c1cnc2ccccc2c1,0.000867658,positive
Train: Pos 1121,O=C(Nc1ccncc1)c1cccn2nccc12,0.000865622,positive
Train: Pos 1122,O=C(Nc1ccccc1)Nc1ccsc1,0.00086544,positive
Train: Pos 1123,O=C(NC1CNC1)c1ccc(-c2ccccc2)cc1,0.000865403,positive
Train: Pos 1124,O=C(Nc1ccc2n[nH]cc2c1)c1ccccn1,0.000864608,positive
Train: Pos 1125,c1ccc(-c2nc(Nc3ccncn3)sc2-c2ccccc2)cc1,0.000864145,positive
Train: Pos 1126,O=C1CCSSCC1,0.000864091,positive
Train: Pos 1127,O=C(Cn1ncccc1=O)N1CCN(Cc2ccccc2)CC1,0.000863208,positive
Train: Pos 1128,C(=NNc1cc(-c2ccccc2)nc(-c2ccccc2)n1)c1ccccc1,0.00086297,positive
Train: Pos 1129,O=C1NC(=O)N(CCc2ccccc2)C(=O)C1=Cc1ccco1,0.000862084,positive
Train: Pos 1130,O=C1CCC2C1CC1CC3C(CCC3OCc3ccccc3)CC12,0.000861602,positive
Train: Pos 1131,C=C1C(=O)OC2C1CCC=CCCC1OC12,0.000861057,positive
Train: Pos 1132,c1cc(Nc2nc3ccccc3s2)cc(OC2CCNCC2)c1,0.000861026,positive
Train: Pos 1133,O=c1c2cnc(Nc3ccc(OCCCN4CCNCC4)cc3)nc2n2c3ccccc3nc2n1-c1ccccc1,0.000860346,positive
Train: Pos 1134,O=C(Nc1cccc(S(=O)(=O)N2CCCCC2)c1)c1ccco1,0.000860247,positive
Train: Pos 1135,O=C(c1ccc(-c2ccccc2)o1)N1CCN(c2ccccc2)CC1,0.000859845,positive
Train: Pos 1136,O=C(CCN1C(=O)C(=Cc2ccccc2)SC1=S)N1CCCCC1,0.00085972,positive
Train: Pos 1137,c1ccc(-c2ccc(COC3(c4ccccc4)CNC3)cc2)cc1,0.000859223,positive
Train: Pos 1138,O=C1COc2ccc(C(=O)C=Cc3ccccc3)cc2N1,0.000859068,positive
Train: Pos 1139,O=C(Nc1ccccc1-c1nc2ccccc2[nH]1)c1ccccc1NS(=O)(=O)c1ccccc1,0.000858986,positive
Train: Pos 1140,c1ccc(Oc2ccc(COC3CNC3)cc2)cc1,0.000858503,positive
Train: Pos 1141,O=C(NCc1ccc2c(c1)OCO2)c1ccnc(S(=O)(=O)Cc2ccccc2)n1,0.00085596,positive
Train: Pos 1142,O=C(CN1C(=O)NC2(CCCc3ccccc32)C1=O)Nc1ccccc1,0.00085546,positive
Train: Pos 1143,O=c1c2ccccc2[sH+]n1Cc1ccccc1,0.000855042,positive
Train: Pos 1144,O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)C(Cc2ccccn2)NC(=O)CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CSCCN1,0.000852799,positive
Train: Pos 1145,O=c1[nH]ccc2c1[nH]c1ccccc12,0.000852713,positive
Train: Pos 1146,O=C1NC(=O)N(CCC2=CCCCC2)C(=O)C1=Cc1ccc[nH]1,0.00085216,positive
Train: Pos 1147,C=C1CC2CCC3C(=CC=C4CC(=O)CCC43)C2C1,0.000852152,positive
Train: Pos 1148,C=C1CCN(Cc2ccccc2)S1(=O)=O,0.000851907,positive
Train: Pos 1149,O=C(NN=Cc1ccc(CNS(=O)(=O)c2ccccc2)o1)C(=O)Nc1ccc(Oc2ccccc2)cc1,0.000851702,positive
Train: Pos 1150,O=C(Cn1ncccc1=O)NC1CCCCC1,0.000850946,positive
Train: Pos 1151,O=c1cc(NN=Cc2ccccc2)[nH]c(=O)[nH]1,0.000850628,positive
Train: Pos 1152,O=C1OCOC(=O)C1=Cc1ccccc1,0.000849669,positive
Train: Pos 1153,N=c1ccn(-c2cccc3ccccc23)c2ccccc12,0.000849166,positive
Train: Pos 1154,c1ccc(CCOc2ccccc2)cc1,0.000848508,positive
Train: Pos 1155,O=C1CCC(C=Cc2ccccc2)=NN1c1ccccc1,0.000848396,positive
Train: Pos 1156,O=c1cc(CCc2ccccc2)oc2c1C1CC(C2)Oc2cc(CCc3cc(=O)c4ccccc4o3)ccc21,0.000847733,positive
Train: Pos 1157,O=C(NNC(=S)NC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1,0.000847445,positive
Train: Pos 1158,O=C(COc1ccccc1-c1ccccc1)NN=Cc1ccc2ccccc2c1,0.000846377,positive
Train: Pos 1159,O=C(CN1C(=O)C(=C2SC(=S)NC2=O)c2ccccc21)Nc1ccccc1,0.000846202,positive
Train: Pos 1160,c1ccc(Sc2nc3ccccc3[nH]2)cc1,0.00084599,positive
Train: Pos 1161,O=C1C2CC2C(c2ccccc2)=NN1Cc1ccc(CN2CCOCC2)cc1,0.000845943,positive
Train: Pos 1162,c1ccc(Sc2nnnn2-c2ccccc2)cc1,0.000845563,positive
Train: Pos 1163,O=C(C=Cc1ccccc1)c1ccc2occ(Cc3ccccc3)c2c1,0.000845458,positive
Train: Pos 1164,O=C(Cc1nnc(NC(=O)c2ccccc2)s1)NN=Cc1ccccc1,0.000845083,positive
Train: Pos 1165,O=C(Cc1ccccc1)NNC(=S)NC(=O)c1ccccc1,0.000844363,positive
Train: Pos 1166,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccccc1,0.000844023,positive
Train: Pos 1167,O=C1CC(c2ccc(OCCCCN3N=C(c4cccc5nccn45)CC3=O)cc2)=NN1,0.000843743,positive
Train: Pos 1168,O=C1N=C(c2ccc3ccccc3c2)SC1=Cc1cccc2ccccc12,0.000843697,positive
Train: Pos 1169,O=C(Nc1ccccc1)N1CCCCN2CC(c3ccc(C#Cc4ccccc4)cc3)C2C1,0.000843216,positive
Train: Pos 1170,O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1ccsc1,0.000843116,positive
Train: Pos 1171,O=C(Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1)c1ccco1,0.000842906,positive
Train: Pos 1172,c1ccc(-c2cnc3ccccc3c2)cc1,0.000842722,positive
Train: Pos 1173,O=C1N=C(c2ccccc2)SC1=Cc1cccc(Oc2ccccc2)c1,0.000842345,positive
Train: Pos 1174,c1ccc2sc(Oc3ccc(OCCCN4CCCCC4)cc3)nc2c1,0.000841493,positive
Train: Pos 1175,O=C1CCCC2C3CCCNC3C(CCCC3CC4CN5C(=O)CCCC5C5CCCN(C3)C45)CN12,0.000841377,positive
Train: Pos 1176,O=C1N=C(c2ccccc2)SC1=Cc1ccc(OCc2ccccc2)cc1,0.000841066,positive
Train: Pos 1177,O=C(NCc1ccccc1)c1ccc(=O)oc1,0.000840933,positive
Train: Pos 1178,O=C(c1ccon1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,0.00084059,positive
Train: Pos 1179,O=C1C(=Cc2ccccc2)C=CN1Cc1ccco1,0.000838463,positive
Train: Pos 1180,O=C1CC(c2ccc(OCCCCN3N=C(c4cccc5ncsc45)CC3=O)cc2)=NN1,0.000838215,positive
Train: Pos 1181,c1ccc2sc(Oc3ccc(CN4CCCCC4)cc3)nc2c1,0.000837831,positive
Train: Pos 1182,O=C(N1CCNCC1)n1ccc(=O)o1,0.000837196,positive
Train: Pos 1183,O=c1nc(C=Cc2ccccc2)[nH]c2ccccc12,0.000836785,positive
Train: Pos 1184,c1cc(N2CCOCC2)c2nsnc2c1,0.00083677,positive
Train: Pos 1185,O=C1C=C(c2ccccc2)C(=O)c2ccccc21,0.000836546,positive
Train: Pos 1186,O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)C2Cc3ccccc3CN2C(=O)CNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CSCCN1,0.000836131,positive
Train: Pos 1187,c1ccc(Nc2ccnc(-c3cccs3)n2)cc1,0.000835246,positive
Train: Pos 1188,O=C(Nc1ccc2n[nH]cc2c1)c1nccs1,0.000834704,positive
Train: Pos 1189,O=c1cc2c3ccccc3n3c(=O)ccc([nH]1)c23,0.000833832,positive
Train: Pos 1190,C1=Cc2ccccc2N(Cc2ccccc2)c2ccccc21,0.000833254,positive
Train: Pos 1191,C1=CCC2c3ccccc3CCC2C1,0.000832977,positive
Train: Pos 1192,O=C(Nc1ccccc1)c1cccc(-c2ccc3nc(NCCN4CCOCC4)ncc3c2)c1,0.000832874,positive
Train: Pos 1193,O=C(Nc1cc(CN2CCNCC2)cc(-c2ccccc2)c1)c1ccc2c(c1)CN(c1cncnc1)CC2,0.000832307,positive
Train: Pos 1194,O=c1nc(C=Cc2ccccc2)[nH]c2sccc12,0.000832028,positive
Train: Pos 1195,O=c1oc2cc3c(cc2cc1-c1ccccc1)CCO3,0.000831641,positive
Train: Pos 1196,O=C1NC(Cc2ccc(Nc3ncc4c(=O)ccn(-c5ccc6c(c5)CCC6)c4n3)cc2)CO1,0.000831573,positive
Train: Pos 1197,c1ccn(-c2ccon2)c1,0.00083129,positive
Train: Pos 1198,O=C(Nc1ccccc1)N1CCC2(CC1)CN(C(=O)Nc1ccccc1)Cc1[nH]c3ccccc3c12,0.000831041,positive
Train: Pos 1199,O=C1CN2C(=NN1)COc1cc(-c3ccc4c(c3)OCCO4)c(C3CCNCC3)cc12,0.000830704,positive
Train: Pos 1200,O=C(Cc1cccs1)NN=CC=Cc1ccco1,0.000830183,positive
Train: Pos 1201,S=C(Nc1ccccc1)C(=Cc1ccccc1)[n+]1ccccc1,0.000829452,positive
Train: Pos 1202,O=C(Nc1ccccc1C(=O)NN=Cc1ccncc1)c1ccccc1,0.000829087,positive
Train: Pos 1203,c1ccc(-c2ccc(OC3CNC3)cc2)cc1,0.000827088,positive
Train: Pos 1204,O=C(N1CCCCC1)n1cnc(-c2ccccc2)n1,0.000826526,positive
Train: Pos 1205,c1ccc(CCc2ccccc2Cc2ccccc2)cc1,0.000825389,positive
Train: Pos 1206,c1cc(CN2CCNCC2)cc(Cn2cccn2)c1,0.00082523,positive
Train: Pos 1207,O=C(Nc1ccccc1)c1ccncn1,0.000824767,positive
Train: Pos 1208,O=C(NNC(=S)NC(=O)C1CCCCC1)c1ccncc1,0.000824642,positive
Train: Pos 1209,O=C(Nc1ccccc1)c1ccc(-c2ccccc2)cc1,0.000824366,positive
Train: Pos 1210,O=c1c2ccc(Nc3ccccc3)cc2ccc2ccc(OCCN3CCOCC3)cc12,0.000824133,positive
Train: Pos 1211,O=C1NC(c2ccccc2)N=C2Sc3ccccc3N12,0.000823029,positive
Train: Pos 1212,O=C1NC(=O)C(=Cc2ccc3c(c2)OCO3)C(=O)N1,0.000822793,positive
Train: Pos 1213,O=C(NN=Cc1cccc(N=Nc2ccccc2)c1)c1ccn[nH]1,0.000822521,positive
Train: Pos 1214,O=C(Nc1cc(-c2ccccc2)cs1)c1ccccc1,0.000822503,positive
Train: Pos 1215,O=C(CSc1nc2ccccc2s1)c1ccccc1,0.000822418,positive
Train: Pos 1216,c1ccc(COc2ccccc2-c2cc(C3CCNCC3)ccn2)cc1,0.000820907,positive
Train: Pos 1217,O=C1CC(=O)C2=C(C1)Oc1ccccc1C2,0.000820533,positive
Train: Pos 1218,O=C1OC(c2ccccc2)OC(=O)C1=Cc1ccccc1,0.000820503,positive
Train: Pos 1219,O=C(NC1CC1)c1ccc(=O)n(Cc2ccccc2)c1,0.000819982,positive
Train: Pos 1220,O=C1C2CC=CCC2C(c2ccccc2)=NN1Cc1cccc(CN2CCOCC2)c1,0.000819536,positive
Train: Pos 1221,O=C(Cn1ncccc1=O)Nc1ccc2c(c1)OCO2,0.000819256,positive
Train: Pos 1222,C=c1ccc2c(c1)N1C3=C(CCCC3)CC3CCCCC31N=2,0.000818243,positive
Train: Pos 1223,O=c1oc2cccc3c(=O)oc4cccc1c4c23,0.000816808,positive
Train: Pos 1224,O=c1cc(-c2ccccc2)ccc2cocc12,0.000816678,positive
Train: Pos 1225,c1ccc(-n2ncc3c2CCc2c-3[nH]c3ccccc23)cc1,0.000815758,positive
Train: Pos 1226,S=C(Nc1ccccc1)Nc1cccc2cnccc12,0.000815479,positive
Train: Pos 1227,O=C1C(=Cc2cccs2)C(=O)c2ccccc21,0.000814824,positive
Train: Pos 1228,c1ccc(-c2ccc(-c3csc(Nc4ccncn4)n3)cc2)cc1,0.000814485,positive
Train: Pos 1229,S=C1NCCC(c2ccccc2)N1,0.000814288,positive
Train: Pos 1230,O=C(NN=Cc1cccs1)c1ccccc1,0.000813975,positive
Train: Pos 1231,O=C(Cc1ccccc1Nc1ccccc1)NCCOc1ccccc1,0.000813105,positive
Train: Pos 1232,c1ccc2cc3c(cc2c1)O3,0.000812578,positive
Train: Pos 1233,O=C(Nc1cccc(CCN2CCNCC2)c1)c1ccc2c(c1)CN(c1cncnc1)CC2,0.000808955,positive
Train: Pos 1234,O=C(C1CCCCC1)n1ncc2cc3ccccc3nc21,0.000808433,positive
Train: Pos 1235,O=C(c1ccccc1)c1nccc2ccccc12,0.00080711,positive
Train: Pos 1236,O=C1C=CC(=O)c2ccccc21,0.000805893,positive
Train: Pos 1237,O=C(N1CCCc2ccccc21)n1ccc(=O)o1,0.000805507,positive
Train: Pos 1238,C1=CCCCC1,0.000805399,positive
Train: Pos 1239,O=c1ccn(C2CCCC2)c2nc(Nc3ccc(N4CCNCC4)cc3)ncc12,0.000805251,positive
Train: Pos 1240,N=C(N=c1nccc[nH]1)NCc1cccnc1,0.000805245,positive
Train: Pos 1241,c1ccc(-c2cc(C3CCNCC3)ccn2)cc1,0.00080478,positive
Train: Pos 1242,c1ccc(COc2cccc(-c3ccc(COC4CNC4)cc3)c2)cc1,0.000804022,positive
Train: Pos 1243,O=C(Nc1ccccc1)c1cccc(-c2ccc3nc(NCCCN4CCOCC4)ncc3c2)c1,0.000803019,positive
Train: Pos 1244,O=C1CCCC(=O)C1C(c1ccccc1)C1C(=O)CCCC1=O,0.00080257,positive
Train: Pos 1245,O=C(CNC(=O)c1cc(-c2ccncc2)nc2ccccc12)Nc1ccccc1,0.000802426,positive
Train: Pos 1246,O=C(Cc1ccccc1)Nc1ccc(-c2ccccc2)cc1,0.000802289,positive
Train: Pos 1247,c1ccc(-c2ccc(-c3nc[nH]n3)cc2)cc1,0.000802064,positive
Train: Pos 1248,O=C1CC(c2ccccc2)Oc2cc3occc3cc21,0.000801765,positive
Train: Pos 1249,O=c1c(Cc2ccccc2)c[nH]n1-c1ccccc1,0.00080068,positive
Train: Pos 1250,O=C1C(=Cc2ccccc2)C=NN1c1nc(-c2ccccc2)cs1,0.000800512,positive
Train: Pos 1251,O=C(c1ccccc1)c1ccc2nc3sccc3c(=O)n2c1,0.000800424,positive
Train: Pos 1252,O=C1Nc2cc3ccccc3c3cccc1c23,0.000800346,positive
Train: Pos 1253,c1ccc2c(c1)ccc1ccccc12,0.000799568,positive
Train: Pos 1254,c1ccc(-c2ccccc2-c2ccccn2)cc1,0.000799492,positive
Train: Pos 1255,O=c1c(C=NCc2ccccc2)c(-c2ccccc2)[nH]n1-c1ccccc1,0.00079921,positive
Train: Pos 1256,O=C1CN2C(=NN1)COc1ccc(NC3CNC3)cc12,0.000798529,positive
Train: Pos 1257,c1ccc(OCc2ccccn2)cc1,0.000798032,positive
Train: Pos 1258,c1ccc(Cn2ccc3cc(-c4ccc(-c5ccccc5)cc4)ccc32)cc1,0.000797828,positive
Train: Pos 1259,O=C(COc1ccccc1)NN=Cc1c[nH]c2ccccc12,0.000796576,positive
Train: Pos 1260,O=C(NC1CCOCC1)c1ccc(=O)n(Cc2ccccc2)c1,0.00079622,positive
Train: Pos 1261,C=C1C(=O)OC2CC1CC1=CCCC1C2=C,0.000795427,positive
Train: Pos 1262,O=C1NC(=S)N=C1Cc1cccnc1,0.000795339,positive
Train: Pos 1263,c1ccc(-c2ccnc(-c3ccccc3)c2)cc1,0.000795206,positive
Train: Pos 1264,C1=CC2=C3CCCC3CCC2CC1,0.000794761,positive
Train: Pos 1265,O=C(C=Cc1cccc2ccccc12)NC(=S)Nc1ccccc1,0.000794128,positive
Train: Pos 1266,C=C1C(=O)OC2C1CCCC1CCC(=O)C12,0.00079405,positive
Train: Pos 1267,c1ccc(Cc2cc(Cc3ccccc3)c(CCc3ccccc3Cc3ccccc3)c(Cc3ccccc3)c2)cc1,0.000793617,positive
Train: Pos 1268,O=c1[nH]ccn1CCc1cccc(OC2Cc3ccccc3C2)c1,0.000791839,positive
Train: Pos 1269,O=C(NC1C(=O)N2C=CCSC12)c1ccccc1,0.000791652,positive
Train: Pos 1270,O=C(NC1CCCCC1)c1nc[nH]c1C(=O)Nc1ccccc1,0.000790994,positive
Train: Pos 1271,c1ccc(-c2[nH]ncc2-c2cc3ccccc3o2)cc1,0.00079075,positive
Train: Pos 1272,C(=Cc1ccccc1)Cc1ccccc1,0.000790253,positive
