ID,scaffold_smiles,mean_shap,effect,umap_x,umap_y
Train: Pos 190,c1cc(-c2cn3c4nc(ncc24)NCCCCCCCCC3)ccc1CN1CCNCC1,0.00162398,positive,13.127624,2.755481
Train: Pos 191,c1cc(-c2cn3c4nc(ncc24)NCCCCCCCCCCCC3)ccc1CN1CCNCC1,0.00162398,positive,13.120101,2.7479413
Train: Pos 192,c1cc(-c2cn3c4nc(ncc24)NCCCCCCCCCCCCCC3)ccc1CN1CCNCC1,0.00162398,positive,13.120091,2.7479327
Train: Pos 193,c1cc(-c2cn3c4nc(ncc24)NCCCCCCCCCCC3)ccc1CN1CCNCC1,0.00162398,positive,13.107437,2.7352796
Train: Pos 194,O=C1OC2C3OC4CC(c5ccoc5)C=C4C3CC3CCCC1C32,0.001621489,positive,-4.7696133,-7.7626085
Train: Pos 195,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccccc1,0.001621447,positive,-0.15205084,-9.335116
Train: Pos 196,O=C(NN=Cc1ccco1)c1cn(-c2ccccc2)nc1-c1ccccc1,0.001621224,positive,-0.15457918,-7.2654443
Train: Pos 197,O=c1c2ccccc2oc2cc3c(cc12)C=CCO3,0.001619577,positive,-3.4467142,-7.3199887
Train: Pos 198,c1cc2c(o1)CC1C(CCC3CCCCC31)C2,0.001619272,positive,-4.304622,-6.752259
Train: Pos 199,O=C1C=CC2C(CCC3C4=CCC(c5ccoc5)C4CCC32)C1,0.001618948,positive,-3.900792,-7.1117196
Train: Pos 200,c1cc(Sc2ccncn2)ncn1,0.001618875,positive,-3.209195,-8.745179
Train: Pos 201,O=C1C=CC2C(CCC3C2CCC2C(c4ccoc4)OC(=O)C4OC423)C1,0.001618829,positive,-4.26334,-7.278359
Train: Pos 202,O=C(CC1=CC(=Cc2ccccc2)c2ccccc21)NCCCOc1ccccc1,0.001615727,positive,1.3797671,-6.3537345
Train: Pos 203,O=c1c(OCC2CCCCO2)c(-c2ccccc2)oc2ccccc12,0.001615533,positive,-3.267934,-7.36324
Train: Pos 204,O=C(Nc1ccnn1-c1ccccc1)NC1CCC(Oc2ccc3nncn3c2)c2ccccc21,0.001612677,positive,0.098806836,4.461994
Train: Pos 205,O=c1ccc2c(-c3ccccc3)c3ccccc3oc-2c1,0.001611034,positive,-2.9228017,-7.7403398
Train: Pos 206,O=C1C=C2C(CCC3C4CCCC=C4C(=O)CC23)C1,0.001610316,positive,-4.685283,-7.42468
Train: Pos 207,O=c1cc(-c2ccccc2)oc2c(NS(=O)(=O)c3cccs3)cccc12,0.001608602,positive,-2.0346694,-7.2378635
Train: Pos 208,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1ccccc1OCC1CC1,0.001607388,positive,-5.1965923,-3.6036582
Train: Pos 209,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1cccc(OCc2ccccc2)c1,0.001603196,positive,-5.192438,-3.6080105
Train: Pos 210,O=C1CCCO1,0.001603175,positive,-4.472735,-7.036245
Train: Pos 211,O=C1CCC2=C(CCc3c2cccc3-c2cccc3c2ccc2ccccc23)C1,0.001598303,positive,-3.229293,-8.265086
Train: Pos 212,O=C(NCC1CCNC(=O)c2cc(NS(=O)(=O)c3cnoc3)ccc2OCCCCCO1)Nc1cccc2ccccc12,0.001598154,positive,-1.6195104,-5.3414288
Train: Pos 213,O=C1C=CC=CCCCCCCCCC=COC2Oc3ccc4cc(c(C=NN5CCNCC5)cc4c3C2=O)N1,0.001597975,positive,-4.2472105,-7.2982564
Train: Pos 214,O=C1OC23CCC4C5CCCCC5CCC4C2CCC12CCCCC23,0.001596717,positive,-5.058595,-6.493605
Train: Pos 215,O=C1C=CC2C(=CCC3C4CCCC4CCC23)C1,0.001595216,positive,-4.916957,-6.357362
Train: Pos 216,N=C1C(=Cc2ccc(-c3ccccc3)o2)C(=O)N=C2SC=CN12,0.001593399,positive,-2.5377195,-10.129799
Train: Pos 217,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1cccc(Oc2ccccc2)c1,0.001593262,positive,-5.2163143,-3.6228302
Train: Pos 218,C=C1CCC2CCC3C(=CCC4C5CCCCC5CCC34)C2C1,0.001592096,positive,-5.067555,-6.526596
Train: Pos 219,O=C1CCCC2CCC3C4=CCC5CCCCC5C4CCC3C12,0.001591869,positive,-5.026256,-6.9679623
Train: Pos 220,c1ccc2c(c1)CCCO2,0.001591401,positive,-3.875494,-7.130036
Train: Pos 221,O=C1NC(=S)NC(=O)C1=Cc1c[nH]nc1-c1cc2ccccc2oc1=O,0.001590029,positive,-2.9617944,-9.15675
Train: Pos 222,O=C(C=CC=Cc1ccccc1)OC1CC23OC4(c5ccccc5)OC1C(O4)C2C1OC1CC1C(=O)C=CC13,0.001588951,positive,-0.5499611,-9.269489
Train: Pos 223,O=C(Cc1ccccc1)Nc1ccc(OC2CCCCC2)cc1,0.001587787,positive,1.3569707,-5.5640903
Train: Pos 224,O=C(CC1=CC(=Cc2ccccc2)c2ccccc21)Nc1ccccc1,0.001587408,positive,1.2812124,-6.3533273
Train: Pos 225,O=C1C(=Cc2ccccc2)SC(=S)N1c1cccnc1,0.001586773,positive,-2.2947164,-10.873267
Train: Pos 226,c1ccc(C(Cc2cc[nH+]cc2)c2cccc(OC3CCCC3)c2)cc1,0.001586317,positive,-7.5088935,-3.8770626
Train: Pos 227,O=C(Nc1ccccc1N1CCC1=O)c1cccc(-c2ccc3ncncc3c2)c1,0.00158214,positive,0.88505495,-4.468621
Train: Pos 228,O=C(CCCc1nccc2c1[nH]c1ccccc12)c1nccc2c1[nH]c1ccccc12,0.001581947,positive,-3.9022799,-8.9668045
Train: Pos 229,C=C1CCCCC1CC=C1CCOC1=O,0.001581027,positive,-4.5338836,-7.0194836
Train: Pos 230,O=C1CCC2C3=C(CCC2C1)C1CCCC1CC3,0.00157702,positive,-4.953257,-6.803393
Train: Pos 231,O=C(C=Cc1ccc(C2CC2)o1)Nc1ccccc1,0.001575096,positive,-0.6479163,-6.2087913
Train: Pos 232,c1ccc(COc2cccc(C(Cc3ccncc3)c3cccc(OC4CCCC4)c3)c2)cc1,0.001572207,positive,-7.4981494,-3.888632
Train: Pos 233,O=C(C=Cc1ccccc1)NC(=S)NNC(=O)c1conc1-c1ccccc1,0.001572136,positive,0.8707108,-7.7884135
Train: Pos 234,c1ccc(-c2ccc(-c3csc4ncnc(Sc5nnn[nH]5)c34)cc2)cc1,0.001571435,positive,-2.7665534,-9.389066
Train: Pos 235,O=C1CCCC2CCC3CCCCC3C12,0.00156942,positive,-4.4737396,-7.0563426
Train: Pos 236,O=C(NN=Cc1ccc(OS(=O)(=O)c2ccccc2)cc1)c1cc[nH]n1,0.001566381,positive,-1.9175417,-7.758729
Train: Pos 237,C=C1CC2OC(=O)CC2CC2CCCC12,0.001565854,positive,-4.6739454,-6.9547954
Train: Pos 238,c1ccc(C2OCC3C(c4ccc(OC5CCCCO5)cc4)OCC23)cc1,0.00156376,positive,-3.629622,-6.6084146
Train: Pos 239,O=C(C=Cc1ccccc1)NCc1ccccc1,0.001563115,positive,-0.007170741,-9.084475
Train: Pos 240,c1ccc2oc(-c3csc4ncnc(Sc5nnn[nH]5)c34)cc2c1,0.001558218,positive,-2.8020458,-9.367344
Train: Pos 241,O=C1CC2C=CC3C4CCCC4CC(=O)C3C2CC1=O,0.00155651,positive,-4.2860775,-6.9395857
Train: Pos 242,O=C1OC2CC3OC4CC5C6CCCCC6CCC5C5CCC1(C2)C3C45,0.001551128,positive,-5.0336947,-6.402209
Train: Pos 243,O=C(Nc1ccnn1-c1cccc(CN2CCNCC2)c1)NC1CCC(Oc2ccc3nnc(C4CCCCC4)n3c2)c2ccccc21,0.001549998,positive,0.21337242,4.6081243
Train: Pos 244,O=C(C=Cc1ccc(N2CCCCC2)o1)Nc1ccccc1,0.001547479,positive,-0.81578845,-6.172368
Train: Pos 245,O=C1C=CC2C(=CCC3C2CCC2C3CC3OC(c4ccccc4)OC32)C1,0.00154738,positive,-4.7451954,-6.190624
Train: Pos 246,O=C1CC2CC3C(=O)CCC3CCC2O1,0.001547255,positive,-4.731309,-7.1731696
Train: Pos 247,O=C1NC(=S)SC1=Cc1cccc(N=Nc2ccccc2)c1,0.001546427,positive,-4.1633887,-8.1264105
Train: Pos 248,O=C1OC2COC3COC(=O)c4ccccc4-c4ccc5oc(=O)c6c(ccc7oc(=O)c4c5c76)-c4ccccc4C(=O)OC3C2OC(=O)c2ccccc2-c2ccccc21,0.001546311,positive,-3.5443063,-7.9367027
Train: Pos 249,O=C1CC(c2ccc3c(c2)C=CCO3)Oc2ccccc21,0.00154582,positive,-3.0174944,-6.543234
Train: Pos 250,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1cccc(OCC2CC2)c1,0.001544253,positive,-5.2007823,-3.6020215
Train: Pos 251,C1=CC2CC3(C=CCC3C1)CCC1CC21,0.001543945,positive,-4.2251472,-7.1889057
Train: Pos 252,c1ccc(Oc2cccc(OC3CCCC4CCCCC43)c2)cc1,0.001543274,positive,-2.0831063,-8.139103
Train: Pos 253,c1nc(Sc2nnn[nH]2)c2ccsc2n1,0.001543221,positive,-2.8815103,-9.297812
Train: Pos 254,O=C1NC(=NN=C2CC3CCC2C3)SC1=Cc1ccccc1,0.001542453,positive,-3.2589238,-10.079289
Train: Pos 255,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1ccc(OCc2ccccc2)cc1,0.001538379,positive,-5.196746,-3.605261
Train: Pos 256,O=C1C(=Cc2ccccc2)SC(=S)N1c1c[nH]n(-c2ccccc2)c1=O,0.001538183,positive,-2.3126528,-10.842787
Train: Pos 257,O=C(C=Cc1ccccc1)OCCc1ccccc1,0.001537554,positive,0.04427048,-9.264183
Train: Pos 258,O=C(CCCN1C(=O)C(=Cc2ccccc2)SC1=S)Nc1ccccc1,0.001537327,positive,-2.0433688,-11.28978
Train: Pos 259,S=c1[nH]nc(-c2cccs2)n1N=Cc1cn(-c2ccccc2)nc1-c1ccccc1,0.001533005,positive,-1.795082,-9.585714
Train: Pos 260,O=C(Nc1ccnn1-c1cnn(CCN2CCCOCC2)c1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.001532321,positive,0.27612722,4.6754518
Train: Pos 261,O=C1CC=CC2CC3OC4CC(c5ccoc5)C=C4C3CC12,0.001530034,positive,-4.780491,-7.6944504
Train: Pos 262,O=c1c2ccccc2oc2ccccc12,0.001528453,positive,-3.205815,-7.491584
Train: Pos 263,O=C(Nc1ccnn1-c1ccccc1)NC1CCC(Oc2ccc3nnc(C4CCCCC4)n3c2)c2ccccc21,0.001527489,positive,0.18230784,4.573353
Train: Pos 264,O=C1NC(=S)SC1=Cc1ccc(OCc2ccccn2)cc1,0.001527353,positive,-4.392987,-8.138805
Train: Pos 265,O=C1NC(=S)NC(=O)C1=Cc1cccc2cc3ccccc3cc12,0.001522998,positive,-3.1280663,-9.110398
Train: Pos 266,O=C1C=CC(CCC2CCC3C4=CCC5CCCCC5C4CCC23)O1,0.001522811,positive,-5.0606933,-6.9756722
Train: Pos 267,O=C1NC(=S)OC1=Cc1ccccc1,0.001522549,positive,-2.9430149,-9.921068
Train: Pos 268,O=C(C=Cc1ccccc1)OC1CC2CCC1C2,0.001519327,positive,0.029194226,-9.288421
Train: Pos 269,O=C(CC1=CC(=Cc2ccccc2)c2ccccc21)NCCc1ccccc1,0.001516916,positive,1.3340312,-6.3835225
Train: Pos 270,O=C(Nc1ccnn1-c1cccc(CN2CCCCC2)c1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.001513426,positive,0.2340941,4.6322236
Train: Pos 271,O=C(NCC1CCNC(=O)c2cc(-c3ccccc3)cnc2O1)Nc1cnoc1,0.001510964,positive,-2.2339356,-8.595857
Train: Pos 272,C1CC2CCC34OC3(CC3OC35CCCCC54)C2C1,0.00151016,positive,-4.358817,-7.018942
Train: Pos 273,O=C(Nc1ccnn1-c1ccccc1)NC1CCC(Oc2ccc3nnc(C4CCCC4)n3c2)c2ccccc21,0.001508291,positive,0.1769824,4.5645394
Train: Pos 274,O=C(C=Cc1cn(CC(=O)NCc2ccco2)c2ccccc12)Nc1ccccc1,0.001504562,positive,-0.91842526,-6.390784
Train: Pos 275,O=C(NC1CCNCC1)c1ccc(-c2cc[nH]c(=O)c2)nc1,0.001504404,positive,-5.2167783,-8.372378
Train: Pos 276,O=C(Nc1ccnn1-c1cnn(CCN2CCOCC2)c1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.001502935,positive,0.2465442,4.645978
Train: Pos 277,c1cc(OC2CCCC2)cc(C(Cc2ccncc2)c2ccsc2)c1,0.001497515,positive,-7.5088816,-3.8792026
Train: Pos 278,O=C(NN=Cc1ccccc1)c1cc(-c2ccco2)nc2ccccc12,0.001497251,positive,-1.4010656,-4.4074907
Train: Pos 279,O=c1c(-c2ccccc2)coc2c(C3CCCCO3)cccc12,0.00149661,positive,-2.9888418,-7.6478434
Train: Pos 280,O=C(C=CCCc1ccccc1)CCc1ccccc1,0.001493941,positive,-0.5048817,-8.624595
Train: Pos 281,O=C1C(=Cc2ccc(-c3ccccc3)o2)C(=O)c2ccccc21,0.001493635,positive,-2.566814,-10.180574
Train: Pos 282,O=C1C=CCC(CC2=CCC3C2CCC2C3CCC3C=CCC(=O)C32)O1,0.001492934,positive,-4.183429,-7.5389266
Train: Pos 283,O=S(=O)(NCCNc1cc(-c2[nH]c(-c3ccccc3)nc2-c2ccccc2)ccn1)c1ccccc1,0.001491781,positive,-1.6655288,-7.539489
Train: Pos 284,O=S(=O)(NCCCNc1cc(-c2[nH]c(-c3ccccc3)nc2-c2ccccc2)ccn1)c1ccccc1,0.001491781,positive,-1.6196511,-7.5836844
Train: Pos 285,O=C1C=CC2C(C1)CC(=O)C1=CCCCC12,0.001489179,positive,-4.6689453,-7.319732
Train: Pos 286,O=C1NC(=S)NC(=O)C1=Cc1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1,0.00148817,positive,-1.712176,-9.806034
Train: Pos 287,c1cc(-c2cn3c4nc(ncc24)NCCCCCCCCCCCC3)ccn1,0.001488017,positive,13.150309,2.778168
Train: Pos 288,O=C1C=CC2=CC3CCCC3CCCC12,0.001487377,positive,-4.517402,-7.1011333
Train: Pos 289,O=C1CCC23Oc4cccc5c4C(CCC5)(Oc4cccc1c42)O3,0.00148474,positive,-4.320245,-7.3885865
Train: Pos 290,O=C1NC(=O)C(c2ccccc2)C1=Cc1ccc2c(c1)OCC2,0.001484595,positive,-2.8987741,-7.089813
Train: Pos 291,O=C(Nc1ccnn1-c1ccccn1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.001484422,positive,0.22428997,4.622342
Train: Pos 292,O=C(Nc1ccnn1-c1ccc(CN2CCNCC2)cc1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.00148226,positive,0.22286732,4.6207137
Train: Pos 293,O=C(Nc1cccc2c(=O)cc(-c3ccccc3)oc12)c1ccccc1,0.00148167,positive,-1.6710284,-7.04121
Train: Pos 294,O=C(C=Cc1ccccc1)c1ccco1,0.001479707,positive,-0.10121521,-9.368745
Train: Pos 295,O=c1oc2ccccc2c2oc3ccccc3c12,0.001479151,positive,-3.3555539,-7.421579
Train: Pos 296,C=C1C(=O)OC2C1CCCC13OC1C1OC1C23,0.00147803,positive,-4.609662,-6.960153
Train: Pos 297,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1ccccc1,0.001476318,positive,-5.1985364,-3.603548
Train: Pos 298,O=C(OCC1CC(OC(=O)c2ccccc2)CC(OC(=O)c2ccccc2)O1)c1ccccc1,0.001475302,positive,-0.26453668,-7.641852
Train: Pos 299,O=C(Nc1ccccc1)Nc1ccc2c(c1)C(=O)NCCC(CNCC1CCCCC1)O2,0.001473096,positive,-0.40198013,-5.6862597
Train: Pos 300,O=C1NCCC(CNCc2ccccc2)OCCCCCOc2ccc(NS(=O)(=O)c3cccs3)cc21,0.001472574,positive,-1.6684601,-5.318732
Train: Pos 301,O=C1C(=Cc2ccccc2)SC(=S)N1Cc1ccccc1,0.001471408,positive,-2.0512953,-11.091791
Train: Pos 302,O=C1C=CC=C2CC3CCC45COC(C6CC=CC(=O)O6)C4CCC5C3CC2O1,0.001470796,positive,-4.4277773,-7.5674877
Train: Pos 303,O=C1C(=Cc2ccccc2)SC(=S)N1NS(=O)(=O)c1ccccc1,0.001470123,positive,-2.1437516,-10.931009
Train: Pos 304,O=c1cc(-c2ccccc2)oc2c3c(ccc12)OCC=C3,0.001469729,positive,-3.2945335,-7.375092
Train: Pos 305,C1CCC2CCC3C(=C2C1)CCC1C2CCCCC2CCC31,0.001469573,positive,-5.03919,-6.408918
Train: Pos 306,O=C(C1CCCCC1)N1CC(c2ccc(C#Cc3ccccc3)cc2)C1,0.001469343,positive,-3.1369488,-5.50482
Train: Pos 307,O=C(Nc1ccc(OC2CCNCC2)cc1)c1cccc(-c2ccc3ncncc3c2)c1,0.00146907,positive,0.8773327,-4.466187
Train: Pos 308,O=C(C=Cc1ccccc1)NC1CCCCC1,0.001463075,positive,-0.17123318,-9.300829
Train: Pos 309,O=S(=O)(Nc1ccc(C(Cc2ccncc2)c2cccc(OC3CCCC3)c2)cc1)c1ccccc1,0.001460825,positive,-7.5262017,-3.8580682
Train: Pos 310,O=C(C=Cc1ccccc1)NNc1ccccc1,0.001459637,positive,-0.055630594,-9.28209
Train: Pos 311,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)c1ccc(OCC2CC2)cc1,0.001458776,positive,-5.198293,-3.609281
Train: Pos 312,O=C(Cc1ccccc1)Cc1ccccc1,0.001457407,positive,-1.104236,-7.832518
Train: Pos 313,O=C1CCC2=CC3CCC4(CCCO4)C3CCC=C12,0.001456395,positive,-4.438603,-7.307337
Train: Pos 314,O=C(Nc1ccnn1-c1cccc(CN2CCNCC2)c1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.001454869,positive,0.25566632,4.657245
Train: Pos 315,O=C(C=Cc1ccccc1)OC=Cc1ccccc1,0.001453289,positive,-0.03127498,-9.282267
Train: Pos 316,O=C1NC(=S)NC(=O)C1=Cc1cccn1-c1ccc2ccccc2c1,0.00145242,positive,-3.0925293,-8.538349
Train: Pos 317,C=C1C(=O)CC2C1CCC1C3CCC(=O)CC3=CCC21,0.001450319,positive,-4.799861,-6.56737
Train: Pos 318,O=c1c(-c2ccccc2)coc2ccccc12,0.00145003,positive,-2.9936142,-7.726233
Train: Pos 319,O=C1ON=C(c2ccccc2)C1=Cc1ccc(-c2ccccc2)o1,0.00144623,positive,-2.599398,-10.134091
Train: Pos 320,O=C1C(=Cc2ccccc2)SC(=S)N1N=Cc1ccccc1,0.001444935,positive,-2.137024,-11.05071
Train: Pos 321,O=C(C=Cc1ccccc1)N=CC(=O)NNc1c[nH]c2ccccc12,0.001442948,positive,-0.33574355,-9.300949
Train: Pos 322,O=C1CCC2C(CCC3C4CCC5CCCCC5C4=CC(=O)C23)C1,0.001441104,positive,-4.9049096,-7.0270987
Train: Pos 323,C1CC2CCC34CC35CCCCC5CCC4C2C1,0.001440197,positive,-4.895384,-7.0730157
Train: Pos 324,O=C(NCC1CCNC(=O)c2[nH]c3ccccc3c2-c2ccccc2CO1)Nc1ccccc1,0.001435387,positive,-2.205293,-4.572104
Train: Pos 325,N=C1C=C2CCC3C4CCCC4CCC3C2CC1,0.001434974,positive,-4.849523,-6.3141026
Train: Pos 326,C=C1C(=O)C23CC4C5C6CCCC57C(C2CC1CC37)N4C6,0.001434369,positive,-4.4352384,-7.223292
Train: Pos 327,O=C(NN=Cc1ccccc1)c1ccccc1,0.001434223,positive,0.75868917,-8.404176
Train: Pos 328,S=c1c(C=Nc2ccccc2)c[nH]n1-c1ccccc1,0.001433453,positive,-1.5674907,-9.4022875
Train: Pos 329,O=C(C=Cc1ccccc1)c1ccc(NC(=O)c2cccs2)cc1,0.001432917,positive,-0.14052312,-9.344854
Train: Pos 330,O=S(=O)(c1ccccc1)N1CC2NC(C1)C2c1ccc(C=Cc2ccccc2)cc1,0.001431866,positive,-0.42987755,-9.908543
Train: Pos 331,O=C1NC(=S)SC1=Cc1cn(-c2ccccc2)nc1-c1ccco1,0.001431486,positive,-1.931336,-9.79185
Train: Pos 332,O=C(Cn1ncccc1=O)Nc1ccccc1,0.001429314,positive,-0.8240182,-6.4515715
Train: Pos 333,c1ccc(C(Cc2ccncc2)c2cccc(OC3CCCC3)c2)cc1,0.001426087,positive,-7.51104,-3.8765714
Train: Pos 334,C1CC2CCC34CCC(CCC3CC2C1)C4,0.001423647,positive,-4.3621426,-7.141148
Train: Pos 335,c1cc(-c2cc3c(o2)CCNC3)nc(Nc2ccc(OCCN3CCCC3)cc2)n1,0.001423131,positive,-4.250571,-5.3747544
Train: Pos 336,O=C1OCC2=C1CCC1C2CC2OC23CCCC2OC213,0.001423071,positive,-4.4697003,-7.1481895
Train: Pos 337,c1cc(OC2CCCC2)cc(C(Cc2ccncc2)c2ccncc2)c1,0.001422277,positive,-7.507362,-3.8809457
Train: Pos 338,O=C(C=Cc1cccc(NC(=O)c2ccccc2)c1)NCCc1ccccc1,0.001420411,positive,0.41953132,-6.4792266
Train: Pos 339,O=C1NCCC(CNCc2ccccc2)OCc2ccccc2-c2c1[nH]c1ccccc21,0.00141708,positive,-2.2121766,-4.5934296
Train: Pos 340,O=C1NCCC(CNC(=O)C2CCCCC2)OCCCCCOc2ccc(NS(=O)(=O)c3ccccc3)cc21,0.001413666,positive,-1.6367108,-5.3457656
Train: Pos 341,O=C(NCC1CCNC(=O)c2[nH]c3ccccc3c2-c2ccccc2CO1)c1ccccc1,0.001413415,positive,-2.2087,-4.566066
Train: Pos 342,O=C(Nc1ccncc1)Nc1cc(-c2cccc(-c3cc(C(=O)NCCC4CCCN4)cc(C(=O)NC4CC4)c3)c2)n[nH]c1=O,0.001411371,positive,5.5047817,-5.7648654
Train: Pos 343,O=C(C=Cc1cn(CCOc2ccccc2)c2ccccc12)NCc1ccco1,0.001411069,positive,-1.1387365,-6.6588583
Train: Pos 344,C=C1C(=O)OC2C1CCCC13C=CC(C21)C1(C3)C(=O)OC2C3CCC4OC43CCCC21,0.001411009,positive,-4.4922338,-6.9957204
Train: Pos 345,O=C(C=Cc1ccco1)c1ccc(NC(=O)C23CC4CC(CC(C4)C2)C3)cc1,0.001407632,positive,-3.4120352,-7.0032682
Train: Pos 346,O=C(C=Cc1ccccc1)OCCOC(=O)C=Cc1ccccc1,0.001406481,positive,0.020566488,-9.265299
Train: Pos 347,c1ccc(OC2CCCCO2)cc1,0.001406266,positive,-3.704289,-6.411969
Train: Pos 348,O=C(Nc1ccnn1-c1ccccc1)NC1CCC(Oc2ccc3nnc(N4CCNCC4)n3c2)c2ccccc21,0.001402341,positive,0.18469298,4.5802717
Train: Pos 349,O=C(Nc1ccccc1)N1CCCCN2CC(c3ccc(C=Cc4ccccc4)cc3)C2C1,0.001400132,positive,-2.567181,-5.438934
Train: Pos 350,C=C1C=CC=CN1C(=Cc1ccco1)C(=O)c1ccccc1,0.001399689,positive,-0.5533477,-7.663637
Train: Pos 351,C=C1C(=O)C23CCC4CCCCC4C2CCC1C3,0.001398674,positive,-4.6288195,-7.207769
Train: Pos 352,C=C1CCCC2CCCCC12,0.001398185,positive,-4.874562,-7.0008698
Train: Pos 353,C(=Nc1ccccc1)c1cccc(Cc2ccccc2)c1,0.001397713,positive,-1.3918629,-9.1354475
Train: Pos 354,O=C(C=Cc1ccc2c(c1)OCCO2)Nc1nccs1,0.001392994,positive,-2.3810997,-6.593965
Train: Pos 355,C=c1[nH]ccc(=CNNC(=S)Nc2ccccc2)c1=O,0.001392225,positive,-0.297212,-6.2375307
Train: Pos 356,O=C(Nc1ccccc1N1CCNC1=O)c1cccc(-c2ccc3ncncc3c2)c1,0.001391631,positive,0.90279466,-4.4777503
Train: Pos 357,O=C1NC(=Nc2ccccc2)SC1=Cc1ccccc1,0.001389089,positive,-3.2848797,-10.045616
Train: Pos 358,O=S(=O)(NCCCNc1cc(-c2nc(-c3ccccc3)[nH]c2-c2ccccc2)ccn1)c1ccccc1,0.001387425,positive,-1.624896,-7.5696807
Train: Pos 359,O=C(OCC12C3OC4CC(O3)C1(OC1CCCCO1)CC42)c1ccccc1,0.001386531,positive,-0.5769052,-7.5790677
Train: Pos 360,C=C1CCC2CCCCC2C1CC=C1CCOC1=O,0.001384314,positive,-4.8399568,-6.8370643
Train: Pos 361,S=c1[nH]nc(-c2ccncc2)n1N=CC=Cc1ccccc1,0.001383962,positive,-1.547296,-9.69837
Train: Pos 362,O=C1C=CC2OC3(C=CCCO3)C=CC2C1,0.001383647,positive,-4.20869,-7.4102063
Train: Pos 363,O=C1N=C(c2cccc(NC(=O)C34CC5CC(CC(C5)C3)C4)c2)SC1=Cc1ccccc1,0.001383274,positive,-0.55477667,-10.409894
Train: Pos 364,O=c1oc2ccccc2cc1-c1ccccc1,0.001382962,positive,-2.683501,-7.8718534
Train: Pos 365,O=S(=O)(NCCNc1cc(-c2nc(-c3ccccc3)[nH]c2-c2ccccc2)ccn1)c1ccccc1,0.001382209,positive,-1.6381987,-7.5100656
Train: Pos 366,O=c1oc2c3c(ccc2c2oc4ccccc4c12)OCC3,0.001380574,positive,-3.5901685,-7.4425855
Train: Pos 367,O=C1C=CC2C(CCC3C4=CC(=O)C(c5ccoc5)C4CCC32)C1,0.001379776,positive,-3.9329135,-7.2931466
Train: Pos 368,O=C(Nc1cccc2nsnc12)c1ccco1,0.001379312,positive,-1.8291686,-5.8693976
Train: Pos 369,O=C(C=Cc1cccs1)c1ccccc1,0.001377704,positive,-0.19148326,-8.635757
Train: Pos 370,O=C(Nc1ccncc1)Nc1cc(-c2cccc(-c3ccccc3)c2)n[nH]c1=O,0.001377533,positive,5.487185,-5.779186
Train: Pos 371,O=C1NCCC(CNCc2ccc(Oc3ccccc3)cc2)OCc2ccccc2-c2ccccc21,0.001375621,positive,-2.151526,-5.337366
Train: Pos 372,O=C(c1ccccc1)N1CC(c2ccc(-c3ccccc3)cc2)C1,0.00137514,positive,-3.0435438,-6.1125503
Train: Pos 373,O=C1NC(=Nc2ccccc2)SC1=CC=Cc1ccco1,0.001374732,positive,-3.583771,-8.170742
Train: Pos 374,C1=CC2CCC3C4CCCCC4CCC3C2C1,0.001373809,positive,-5.095057,-6.435865
Train: Pos 375,C=C1CCC2CC2=CCC(=O)C2CCC(OC(=O)c3ccccc3)C2C1,0.001373433,positive,0.13899693,-8.627544
Train: Pos 376,O=C1NC(=O)C(c2ccccc2)C1=Cc1ccc2c(c1)OCCC2,0.001373138,positive,-3.0274923,-7.1178017
Train: Pos 377,C=C1CCCC2CC3OC(=O)C(CNCc4ccccc4)C3CC12,0.001373033,positive,-4.8198266,-7.0986648
Train: Pos 378,c1ccc2c(c1)CCCC21Oc2cccc3cccc(c23)O1,0.00137179,positive,-3.639744,-7.7815065
Train: Pos 379,C=C1CCC2CCCCC2C1COc1ccc2ccc(=O)oc2c1,0.00137117,positive,-4.1628423,-6.25306
Train: Pos 380,O=C(ON=Cc1ccccc1)c1ccccc1,0.00136808,positive,-0.614176,-8.892627
Train: Pos 381,c1cc2c(o1)CC1CC34CCC(OC3CC1C2)O4,0.001366923,positive,-4.0989995,-7.186134
Train: Pos 382,C(=NN=C(c1ccccc1)c1ccccc1)c1ccccc1,0.001365501,positive,-1.0599866,-8.997032
